cycle,t_wake_us,wake_latency_us,period_us,bus_us,rc
0,125.561,125.561,0.000,1022.512,0
1,10078.529,78.529,9952.968,944.531,0
2,20077.218,77.218,9998.689,940.549,0
3,30078.963,78.963,10001.745,936.845,0
4,40078.005,78.005,9999.042,1135.252,0
5,50078.731,78.731,10000.726,953.456,0
6,60077.106,77.106,9998.375,944.753,0
7,70077.647,77.647,10000.541,943.104,0
8,80071.318,71.318,9993.671,950.975,0
9,90078.267,78.267,10006.949,944.474,0
10,100077.419,77.419,9999.152,935.290,0
11,110074.165,74.165,9996.746,938.179,0
12,120080.447,80.447,10006.282,950.919,0
13,130074.858,74.858,9994.411,957.549,0
14,140077.289,77.289,10002.431,936.012,0
15,150077.293,77.293,10000.004,939.790,0
16,160073.779,73.779,9996.486,942.864,0
17,170077.690,77.690,10003.911,943.790,0
18,180080.435,80.435,10002.745,940.493,0
19,190072.792,72.792,9992.357,945.845,0
20,200073.259,73.259,10000.467,942.419,0
21,210071.263,71.263,9998.004,942.660,0
22,220073.675,73.675,10002.412,942.753,0
23,230069.883,69.883,9996.208,920.568,0
24,240070.572,70.572,10000.689,923.326,0
25,250073.447,73.447,10002.875,951.049,0
26,260073.803,73.803,10000.356,935.030,0
27,270097.474,97.474,10023.671,933.309,0
28,280074.775,74.775,9977.301,948.771,0
29,290076.853,76.853,10002.078,933.864,0
30,300073.802,73.802,9996.949,941.012,0
31,310073.251,73.251,9999.449,934.697,0
32,320073.996,73.996,10000.745,934.086,0
33,330073.148,73.148,9999.152,934.679,0
34,340070.801,70.801,9997.653,942.068,0
35,350071.175,71.175,10000.374,941.234,0
36,360074.383,74.383,10003.208,945.863,0
37,370073.369,73.369,9998.986,949.753,0
38,380073.781,73.781,10000.412,931.049,0
39,390072.656,72.656,9998.875,926.068,0
40,400073.104,73.104,10000.448,942.363,0
41,410074.201,74.201,10001.097,937.123,0
42,420077.020,77.020,10002.819,957.604,0
43,430077.710,77.710,10000.690,963.271,0
44,440076.418,76.418,9998.708,942.641,0
45,450074.700,74.700,9998.282,943.271,0
46,460074.760,74.760,10000.060,933.715,0
47,470073.635,73.635,9998.875,940.549,0
48,480077.380,77.380,10003.745,936.457,0
49,490076.958,76.958,9999.578,940.456,0
50,500077.481,77.481,10000.523,946.735,0
51,510076.855,76.855,9999.374,933.957,0
52,520075.489,75.489,9998.634,935.030,0
53,530076.660,76.660,10001.171,937.956,0
54,540077.535,77.535,10000.875,938.438,0
55,550077.817,77.817,10000.282,941.364,0
56,560076.840,76.840,9999.023,935.697,0
57,570075.715,75.715,9998.875,939.475,0
58,580077.163,77.163,10001.448,944.456,0
59,590076.909,76.909,9999.746,937.142,0
60,600075.931,75.931,9999.022,942.827,0
61,610076.565,76.565,10000.634,931.420,0
62,620074.625,74.625,9998.060,937.864,0
63,630074.518,74.518,9999.893,934.901,0
64,640077.189,77.189,10002.671,937.919,0
65,650074.471,74.471,9997.282,942.549,0
66,660077.976,77.976,10003.505,951.623,0
67,670073.425,73.425,9995.449,943.179,0
68,680076.688,76.688,10003.263,937.382,0
69,690070.063,70.063,9993.375,939.642,0
70,700077.197,77.197,10007.134,944.327,0
71,710075.331,75.331,9998.134,936.994,0
72,720074.039,74.039,9998.708,943.049,0
73,730077.913,77.913,10003.874,938.142,0
74,740077.603,77.603,9999.690,939.772,0
75,750077.255,77.255,9999.652,936.734,0
76,760077.537,77.537,10000.282,936.512,0
77,770076.912,76.912,9999.375,934.975,0
78,780076.861,76.861,9999.949,948.790,0
79,790077.124,77.124,10000.263,938.197,0
80,800074.147,74.147,9997.023,939.216,0
81,810073.929,73.929,9999.782,937.345,0
82,820075.137,75.137,10001.208,937.290,0
83,830077.901,77.901,10002.764,945.289,0
84,840077.164,77.164,9999.263,936.734,0
85,850076.743,76.743,9999.579,942.235,0
86,860077.025,77.025,10000.282,938.845,0
87,870077.492,77.492,10000.467,940.253,0
88,880078.200,78.200,10000.708,932.864,0
89,890076.908,76.908,9998.708,934.512,0
90,900077.264,77.264,10000.356,939.975,0
91,910074.954,74.954,9997.690,942.011,0
92,920077.384,77.384,10002.430,938.993,0
93,930077.833,77.833,10000.449,938.308,0
94,940076.393,76.393,9998.560,945.586,0
95,950074.860,74.860,9998.467,949.808,0
96,960077.605,77.605,10002.745,944.326,0
97,970077.721,77.721,10000.116,946.623,0
98,980077.410,77.410,9999.689,930.864,0
99,990077.822,77.822,10000.412,944.734,0
100,1000077.604,77.604,9999.782,951.401,0
101,1010074.275,74.275,9996.671,935.475,0
102,1020075.353,75.353,10001.078,935.067,0
103,1030073.635,73.635,9998.282,941.364,0
104,1040077.677,77.677,10004.042,937.920,0
105,1050077.959,77.959,10000.282,940.605,0
106,1060076.833,76.833,9998.874,938.734,0
107,1070077.486,77.486,10000.653,942.456,0
108,1080076.324,76.324,9998.838,942.475,0
109,1090077.587,77.587,10001.263,943.715,0
110,1100077.517,77.517,9999.930,948.123,0
111,1110083.540,83.540,10006.023,959.141,0
112,1120077.915,77.915,9994.375,949.123,0
113,1130074.012,74.012,9996.097,952.752,0
114,1140073.479,73.479,9999.467,938.030,0
115,1150077.020,77.020,10003.541,952.086,0
116,1160078.525,78.525,10001.505,951.586,0
117,1170077.436,77.436,9998.911,937.031,0
118,1180075.422,75.422,9997.986,943.382,0
119,1190077.889,77.889,10002.467,945.271,0
120,1200071.190,71.190,9993.301,954.049,0
121,1210074.750,74.750,10003.560,948.845,0
122,1220077.791,77.791,10003.041,943.623,0
123,1230076.629,76.629,9998.838,948.234,0
124,1240077.633,77.633,10001.004,949.994,0
125,1250077.452,77.452,9999.819,949.938,0
126,1260077.438,77.438,9999.986,951.289,0
127,1270077.276,77.276,9999.838,946.235,0
128,1280074.965,74.965,9997.689,945.067,0
129,1290077.433,77.433,10002.468,947.049,0
130,1300077.085,77.085,9999.652,949.549,0
131,1310085.719,85.719,10008.634,947.456,0
132,1320077.427,77.427,9991.708,951.141,0
133,1330076.654,76.654,9999.227,939.252,0
134,1340077.473,77.473,10000.819,957.383,0
135,1350077.329,77.329,9999.856,946.345,0
136,1360077.037,77.037,9999.708,928.049,0
137,1370077.152,77.152,10000.115,945.401,0
138,1380077.231,77.231,10000.079,940.920,0
139,1390077.735,77.735,10000.504,938.919,0
140,1400076.943,76.943,9999.208,945.604,0
141,1410096.318,96.318,10019.375,945.752,0
142,1420077.618,77.618,9981.300,944.419,0
143,1430076.937,76.937,9999.319,938.845,0
144,1440075.460,75.460,9998.523,947.827,0
145,1450075.372,75.372,9999.912,946.475,0
146,1460075.487,75.487,10000.115,944.623,0
147,1470075.325,75.325,9999.838,935.901,0
148,1480077.237,77.237,10001.912,940.382,0
149,1490077.371,77.371,10000.134,940.716,0
150,1500077.542,77.542,10000.171,944.216,0
151,1510101.676,101.676,10024.134,943.531,0
152,1520076.939,76.939,9975.263,938.234,0
153,1530076.758,76.758,9999.819,938.660,0
154,1540074.300,74.300,9997.542,937.975,0
155,1550076.674,76.674,10002.374,945.660,0
156,1560077.049,77.049,10000.375,939.938,0
157,1570076.628,76.628,9999.579,934.845,0
158,1580077.280,77.280,10000.652,943.826,0
159,1590076.636,76.636,9999.356,935.290,0
160,1600077.418,77.418,10000.782,943.438,0
161,1610084.237,84.237,10006.819,935.864,0
162,1620073.075,73.075,9988.838,935.382,0
163,1630076.524,76.524,10003.449,943.901,0
164,1640076.898,76.898,10000.374,944.419,0
165,1650068.551,68.551,9991.653,939.234,0
166,1660076.852,76.852,10008.301,938.086,0
167,1670076.467,76.467,9999.615,939.567,0
168,1680076.805,76.805,10000.338,945.512,0
169,1690076.013,76.013,9999.208,934.457,0
170,1700077.110,77.110,10001.097,936.901,0
171,1710097.095,97.095,10019.985,940.382,0
172,1720076.026,76.026,9978.931,934.771,0
173,1730076.956,76.956,10000.930,945.586,0
174,1740076.460,76.460,9999.504,939.678,0
175,1750077.298,77.298,10000.838,942.957,0
176,1760076.691,76.691,9999.393,937.586,0
177,1770077.306,77.306,10000.615,934.605,0
178,1780077.644,77.644,10000.338,936.863,0
179,1790076.611,76.611,9998.967,940.493,0
180,1800077.356,77.356,10000.745,942.160,0
181,1810075.361,75.361,9998.005,943.883,0
182,1820077.513,77.513,10002.152,941.567,0
183,1830077.499,77.499,9999.986,941.605,0
184,1840069.411,69.411,9991.912,958.679,0
185,1850076.119,76.119,10006.708,947.827,0
186,1860077.919,77.919,10001.800,947.123,0
187,1870076.683,76.683,9998.764,950.160,0
188,1880077.095,77.095,10000.412,950.494,0
189,1890076.858,76.858,9999.763,949.530,0
190,1900077.048,77.048,10000.190,951.549,0
191,1910076.811,76.811,9999.763,942.345,0
192,1920077.260,77.260,10000.449,940.771,0
193,1930076.912,76.912,9999.652,938.605,0
194,1940075.176,75.176,9998.264,944.678,0
195,1950075.829,75.829,10000.653,944.827,0
196,1960077.944,77.944,10002.115,941.012,0
197,1970077.670,77.670,9999.726,943.901,0
198,1980077.397,77.397,9999.727,945.178,0
199,1990076.753,76.753,9999.356,931.456,0
200,2000077.257,77.257,10000.504,953.419,0
201,2010077.188,77.188,9999.931,950.049,0
202,2020076.914,76.914,9999.726,952.030,0
203,2030074.826,74.826,9997.912,937.289,0
204,2040076.534,76.534,10001.708,932.179,0
205,2050076.631,76.631,10000.097,938.715,0
206,2060077.394,77.394,10000.763,938.827,0
207,2070075.251,75.251,9997.857,958.586,0
208,2080076.736,76.736,10001.485,934.956,0
209,2090077.019,77.019,10000.283,934.957,0
210,2100075.245,75.245,9998.226,945.141,0
211,2110078.398,78.398,10003.153,939.012,0
212,2120076.587,76.587,9998.189,931.512,0
213,2130069.425,69.425,9992.838,941.735,0
214,2140077.188,77.188,10007.763,944.753,0
215,2150077.026,77.026,9999.838,938.308,0
216,2160070.271,70.271,9993.245,948.530,0
217,2170075.701,75.701,10005.430,945.660,0
218,2180078.039,78.039,10002.338,937.012,0
219,2190076.673,76.673,9998.634,951.290,0
220,2200075.233,75.233,9998.560,961.049,0
221,2210077.330,77.330,10002.097,954.179,0
222,2220076.852,76.852,9999.522,939.642,0
223,2230075.468,75.468,9998.616,935.734,0
224,2240076.806,76.806,10001.338,936.994,0
225,2250076.995,76.995,10000.189,940.141,0
226,2260078.222,78.222,10001.227,936.531,0
227,2270077.041,77.041,9998.819,935.438,0
228,2280076.841,76.841,9999.800,947.567,0
229,2290077.068,77.068,10000.227,939.531,0
230,2300076.665,76.665,9999.597,949.012,0
231,2310077.225,77.225,10000.560,929.179,0
232,2320075.803,75.803,9998.578,934.067,0
233,2330077.530,77.530,10001.727,934.975,0
234,2340077.293,77.293,9999.763,937.660,0
235,2350076.223,76.223,9998.930,936.586,0
236,2360077.357,77.357,10001.134,938.586,0
237,2370076.936,76.936,9999.579,940.457,0
238,2380076.718,76.718,9999.782,934.698,0
239,2390076.611,76.611,9999.893,940.363,0
240,2400076.708,76.708,10000.097,941.271,0
241,2410077.805,77.805,10001.097,933.457,0
242,2420076.068,76.068,9998.263,947.716,0
243,2430076.869,76.869,10000.801,940.197,0
244,2440077.596,77.596,10000.727,942.753,0
245,2450075.211,75.211,9997.615,943.641,0
246,2460077.641,77.641,10002.430,934.623,0
247,2470075.646,75.646,9998.005,938.956,0
248,2480074.798,74.798,9999.152,938.660,0
249,2490078.358,78.358,10003.560,936.141,0
250,2500075.770,75.770,9997.412,941.679,0
251,2510077.941,77.941,10002.171,941.512,0
252,2520076.778,76.778,9998.837,943.456,0
253,2530076.746,76.746,9999.968,933.605,0
254,2540077.324,77.324,10000.578,936.900,0
255,2550076.273,76.273,9998.949,940.883,0
256,2560077.740,77.740,10001.467,941.697,0
257,2570077.337,77.337,9999.597,939.364,0
258,2580077.526,77.526,10000.189,931.549,0
259,2590076.512,76.512,9998.986,946.641,0
260,2600077.220,77.220,10000.708,936.530,0
261,2610077.076,77.076,9999.856,937.493,0
262,2620077.451,77.451,10000.375,941.123,0
263,2630076.233,76.233,9998.782,939.808,0
264,2640068.978,68.978,9992.745,939.104,0
265,2650075.964,75.964,10006.986,942.104,0
266,2660077.635,77.635,10001.671,936.826,0
267,2670076.843,76.843,9999.208,940.845,0
268,2680075.736,75.736,9998.893,937.938,0
269,2690076.666,76.666,10000.930,943.142,0
270,2700076.467,76.467,9999.801,943.326,0
271,2710076.953,76.953,10000.486,945.605,0
272,2720076.920,76.920,9999.967,946.234,0
273,2730076.702,76.702,9999.782,947.864,0
274,2740074.614,74.614,9997.912,948.511,0
275,2750075.692,75.692,10001.078,950.198,0
276,2760077.086,77.086,10001.394,949.049,0
277,2770076.831,76.831,9999.745,952.679,0
278,2780077.724,77.724,10000.893,950.216,0
279,2790076.728,76.728,9999.004,935.530,0
280,2800076.769,76.769,10000.041,939.271,0
281,2810074.107,74.107,9997.338,942.123,0
282,2820075.908,75.908,10001.801,943.012,0
283,2830077.264,77.264,10001.356,944.215,0
284,2840077.490,77.490,10000.226,944.790,0
285,2850074.050,74.050,9996.560,950.141,0
286,2860073.444,73.444,9999.394,951.716,0
287,2870070.837,70.837,9997.393,935.327,0
288,2880076.693,76.693,10005.856,950.048,0
289,2890077.068,77.068,10000.375,949.512,0
290,2900076.942,76.942,9999.874,936.716,0
291,2910076.761,76.761,9999.819,935.438,0
292,2920077.136,77.136,10000.375,954.697,0
293,2930076.844,76.844,9999.708,954.789,0
294,2940075.330,75.330,9998.486,957.845,0
295,2950075.779,75.779,10000.449,939.327,0
296,2960073.950,73.950,9998.171,941.679,0
297,2970077.398,77.398,10003.448,946.771,0
298,2980077.236,77.236,9999.838,964.382,0
299,2990076.926,76.926,9999.690,964.568,0
300,3000262.206,262.206,10185.280,948.605,0
301,3010074.490,74.490,9812.284,942.679,0
302,3020078.624,78.624,10004.134,932.698,0
303,3030077.943,77.943,9999.319,942.290,0
304,3040078.151,78.151,10000.208,942.937,0
305,3050078.118,78.118,9999.967,940.623,0
306,3060074.882,74.882,9996.764,940.068,0
307,3070075.960,75.960,10001.078,954.697,0
308,3080077.539,77.539,10001.579,949.123,0
309,3090076.858,76.858,9999.319,953.938,0
310,3100082.325,82.325,10005.467,951.085,0
311,3110076.533,76.533,9994.208,933.771,0
312,3120077.445,77.445,10000.912,942.957,0
313,3130077.264,77.264,9999.819,933.975,0
314,3140076.768,76.768,9999.504,938.567,0
315,3150077.439,77.439,10000.671,937.752,0
316,3160076.684,76.684,9999.245,933.327,0
317,3170076.929,76.929,10000.245,943.901,0
318,3180077.248,77.248,10000.319,936.456,0
319,3190074.216,74.216,9996.968,946.679,0
320,3200076.720,76.720,10002.504,936.623,0
321,3210077.780,77.780,10001.060,940.605,0
322,3220077.784,77.784,10000.004,940.623,0
323,3230077.288,77.288,9999.504,938.919,0
324,3240077.682,77.682,10000.394,931.105,0
325,3250071.519,71.519,9993.837,936.568,0
326,3260077.320,77.320,10005.801,938.271,0
327,3270078.213,78.213,10000.893,936.012,0
328,3280077.254,77.254,9999.041,940.994,0
329,3290076.444,76.444,9999.190,943.845,0
330,3300077.319,77.319,10000.875,933.401,0
331,3310076.175,76.175,9998.856,932.679,0
332,3320077.290,77.290,10001.115,937.030,0
333,3330076.721,76.721,9999.431,928.679,0
334,3340077.392,77.392,10000.671,931.808,0
335,3350076.581,76.581,9999.189,934.623,0
336,3360077.493,77.493,10000.912,941.401,0
337,3370077.812,77.812,10000.319,931.198,0
338,3380077.650,77.650,9999.838,946.734,0
339,3390077.117,77.117,9999.467,940.753,0
340,3400077.084,77.084,9999.967,941.252,0
341,3410077.181,77.181,10000.097,944.789,0
342,3420077.852,77.852,10000.671,945.437,0
343,3430077.764,77.764,9999.912,931.235,0
344,3440077.064,77.064,9999.300,944.456,0
345,3450076.995,76.995,9999.931,939.234,0
346,3460078.536,78.536,10001.541,939.400,0
347,3470074.837,74.837,9996.301,944.049,0
348,3480077.693,77.693,10002.856,934.290,0
349,3490077.975,77.975,10000.282,932.216,0
350,3500077.405,77.405,9999.430,939.882,0
351,3510076.798,76.798,9999.393,942.531,0
352,3520077.006,77.006,10000.208,940.345,0
353,3530077.492,77.492,10000.486,945.160,0
354,3540077.200,77.200,9999.708,931.753,0
355,3550075.982,75.982,9998.782,937.808,0
356,3560076.949,76.949,10000.967,940.216,0
357,3570076.583,76.583,9999.634,936.216,0
358,3580076.810,76.810,10000.227,940.641,0
359,3590077.407,77.407,10000.597,943.104,0
360,3600077.245,77.245,9999.838,953.790,0
361,3610077.082,77.082,9999.837,946.419,0
362,3620075.920,75.920,9998.838,947.012,0
363,3630077.369,77.369,10001.449,944.086,0
364,3640077.243,77.243,9999.874,950.808,0
365,3650077.081,77.081,9999.838,951.771,0
366,3660076.937,76.937,9999.856,953.586,0
367,3670074.349,74.349,9997.412,937.568,0
368,3680077.353,77.353,10003.004,943.845,0
369,3690076.857,76.857,9999.504,956.401,0
370,3700074.436,74.436,9997.579,960.215,0
371,3710076.755,76.755,10002.319,940.530,0
372,3720075.667,75.667,9998.912,943.308,0
373,3730077.671,77.671,10002.004,942.641,0
374,3740077.694,77.694,10000.023,943.678,0
375,3750077.198,77.198,9999.504,960.512,0
376,3760069.110,69.110,9991.912,962.586,0
377,3770076.225,76.225,10007.115,949.086,0
378,3780076.841,76.841,10000.616,949.679,0
379,3790076.845,76.845,10000.004,953.975,0
380,3800076.775,76.775,9999.930,952.364,0
381,3810077.724,77.724,10000.949,952.493,0
382,3820074.506,74.506,9996.782,960.549,0
383,3830077.122,77.122,10002.616,937.253,0
384,3840077.144,77.144,10000.022,966.327,0
385,3850076.945,76.945,9999.801,957.623,0
386,3860077.098,77.098,10000.153,959.679,0
387,3870077.417,77.417,10000.319,959.845,0
388,3880077.254,77.254,9999.837,938.512,0
389,3890070.240,70.240,9992.986,943.882,0
390,3900076.578,76.578,10006.338,933.161,0
391,3910077.545,77.545,10000.967,937.641,0
392,3920078.123,78.123,10000.578,938.919,0
393,3930074.609,74.609,9996.486,945.567,0
394,3940077.299,77.299,10002.690,948.660,0
395,3950075.285,75.285,9997.986,954.568,0
396,3960074.752,74.752,9999.467,947.160,0
397,3970077.923,77.923,10003.171,947.531,0
398,3980074.909,74.909,9996.986,949.605,0
399,3990077.746,77.746,10002.837,946.790,0
400,4000082.510,82.510,10004.764,982.660,0
401,4010077.773,77.773,9995.263,940.864,0
402,4020077.519,77.519,9999.746,942.605,0
403,4030077.041,77.041,9999.522,946.068,0
404,4040077.583,77.583,10000.542,935.512,0
405,4050077.791,77.791,10000.208,938.031,0
406,4060076.202,76.202,9998.411,937.197,0
407,4070077.207,77.207,10001.005,942.309,0
408,4080074.952,74.952,9997.745,943.883,0
409,4090077.864,77.864,10002.912,935.586,0
410,4100077.331,77.331,9999.467,933.994,0
411,4110077.317,77.317,9999.986,938.068,0
412,4120078.062,78.062,10000.745,942.142,0
413,4130074.177,74.177,9996.115,944.271,0
414,4140077.570,77.570,10003.393,934.512,0
415,4150077.167,77.167,9999.597,933.771,0
416,4160078.042,78.042,10000.875,934.845,0
417,4170077.306,77.306,9999.264,941.864,0
418,4180074.995,74.995,9997.689,944.715,0
419,4190076.907,76.907,10001.912,940.605,0
420,4200077.226,77.226,10000.319,935.678,0
421,4210071.230,71.230,9994.004,940.641,0
422,4220077.901,77.901,10006.671,945.160,0
423,4230076.943,76.943,9999.042,935.457,0
424,4240077.243,77.243,10000.300,932.030,0
425,4250077.599,77.599,10000.356,936.105,0
426,4260077.881,77.881,10000.282,934.994,0
427,4270077.386,77.386,9999.505,937.698,0
428,4280076.612,76.612,9999.226,939.883,0
429,4290077.376,77.376,10000.764,938.605,0
430,4300077.454,77.454,10000.078,935.493,0
431,4310076.403,76.403,9998.949,934.604,0
432,4320077.704,77.704,10001.301,938.142,0
433,4330076.486,76.486,9998.782,940.994,0
434,4340077.490,77.490,10001.004,930.178,0
435,4350076.846,76.846,9999.356,936.697,0
436,4360077.036,77.036,10000.190,943.401,0
437,4370074.170,74.170,9997.134,943.272,0
438,4380076.211,76.211,10002.041,934.882,0
439,4390076.975,76.975,10000.764,944.753,0
440,4400077.294,77.294,10000.319,937.827,0
441,4410074.057,74.057,9996.763,941.641,0
442,4420074.543,74.543,10000.486,941.715,0
443,4430077.585,77.585,10003.042,939.216,0
444,4440076.941,76.941,9999.356,941.123,0
445,4450075.852,75.852,9998.911,948.697,0
446,4460075.098,75.098,9999.246,943.216,0
447,4470078.250,78.250,10003.152,946.882,0
448,4480077.736,77.736,9999.486,947.197,0
449,4490077.036,77.036,9999.300,949.605,0
450,4500077.356,77.356,10000.320,951.179,0
451,4510076.619,76.619,9999.263,953.475,0
452,4520078.383,78.383,10001.764,951.494,0
453,4530076.683,76.683,9998.300,953.919,0
454,4540077.058,77.058,10000.375,958.197,0
455,4550076.451,76.451,9999.393,957.938,0
456,4560077.344,77.344,10000.893,957.642,0
457,4570076.978,76.978,9999.634,942.067,0
458,4580077.112,77.112,10000.134,961.549,0
459,4590073.746,73.746,9996.634,946.438,0
460,4600077.065,77.065,10003.319,943.642,0
461,4610074.162,74.162,9997.097,951.142,0
462,4620075.074,75.074,10000.912,949.178,0
463,4630076.967,76.967,10001.893,950.586,0
464,4640074.731,74.731,9997.764,953.697,0
465,4650077.013,77.013,10002.282,950.086,0
466,4660077.054,77.054,10000.041,952.919,0
467,4670076.762,76.762,9999.708,954.808,0
468,4680077.007,77.007,10000.245,955.956,0
469,4690069.253,69.253,9992.246,964.567,0
470,4700076.868,76.868,10007.615,957.901,0
471,4710077.650,77.650,10000.782,934.956,0
472,4720072.173,72.173,9994.523,943.753,0
473,4730074.788,74.788,10002.615,967.419,0
474,4740076.293,76.293,10001.505,941.068,0
475,4750076.741,76.741,10000.448,965.419,0
476,4760076.949,76.949,10000.208,941.826,0
477,4770074.398,74.398,9997.449,939.641,0
478,4780076.810,76.810,10002.412,950.086,0
479,4790075.314,75.314,9998.504,938.141,0
480,4800076.985,76.985,10001.671,927.253,0
481,4810077.045,77.045,10000.060,938.067,0
482,4820084.957,84.957,10007.912,944.623,0
483,4830076.720,76.720,9991.763,939.345,0
484,4840076.502,76.502,9999.782,945.234,0
485,4850076.951,76.951,10000.449,951.456,0
486,4860076.881,76.881,9999.930,946.901,0
487,4870076.867,76.867,9999.986,957.641,0
488,4880077.353,77.353,10000.486,950.845,0
489,4890076.580,76.580,9999.227,933.494,0
490,4900077.547,77.547,10000.967,961.604,0
491,4910077.144,77.144,9999.597,935.661,0
492,4920076.130,76.130,9998.986,934.531,0
493,4930076.986,76.986,10000.856,955.253,0
494,4940076.898,76.898,9999.912,940.605,0
495,4950086.957,86.957,10010.059,984.252,0
496,4960084.851,84.851,9997.894,952.937,0
497,4970076.133,76.133,9991.282,938.179,0
498,4980076.044,76.044,9999.911,939.882,0
499,4990075.289,75.289,9999.245,935.957,0
500,5000077.997,77.997,10002.708,941.957,0
501,5010078.280,78.280,10000.283,936.364,0
502,5020077.802,77.802,9999.522,949.364,0
503,5030071.862,71.862,9994.060,931.642,0
504,5040072.367,72.367,10000.505,930.975,0
505,5050071.149,71.149,9998.782,924.068,0
506,5060072.635,72.635,10001.486,932.530,0
507,5070071.657,71.657,9999.022,936.049,0
508,5080072.495,72.495,10000.838,936.401,0
509,5090071.407,71.407,9998.912,930.586,0
510,5100070.837,70.837,9999.430,944.290,0
511,5110072.971,72.971,10002.134,939.438,0
512,5120071.679,71.679,9998.708,925.031,0
513,5130058.350,58.350,9986.671,885.253,0
514,5140058.280,58.280,9999.930,885.976,0
515,5150058.025,58.025,9999.745,888.901,0
516,5160058.641,58.641,10000.616,888.586,0
517,5170058.182,58.182,9999.541,890.309,0
518,5180058.094,58.094,9999.912,892.327,0
519,5190058.302,58.302,10000.208,893.272,0
520,5200056.621,56.621,9998.319,896.031,0
521,5210057.996,57.996,10001.375,896.050,0
522,5220058.537,58.537,10000.541,897.605,0
523,5230058.245,58.245,9999.708,899.309,0
524,5240057.805,57.805,9999.560,901.160,0
525,5250057.902,57.902,10000.097,901.864,0
526,5260058.499,58.499,10000.597,902.568,0
527,5270058.096,58.096,9999.597,904.216,0
528,5280058.304,58.304,10000.208,906.401,0
529,5290058.067,58.067,9999.763,907.123,0
530,5300058.831,58.831,10000.764,908.568,0
531,5310057.872,57.872,9999.041,910.364,0
532,5320058.229,58.229,10000.357,911.975,0
533,5330057.974,57.974,9999.745,913.345,0
534,5340058.237,58.237,10000.263,913.938,0
535,5350057.964,57.964,9999.727,915.401,0
536,5360058.283,58.283,10000.319,916.753,0
537,5370058.176,58.176,9999.893,918.234,0
538,5380058.032,58.032,9999.856,920.216,0
539,5390058.185,58.185,10000.153,921.253,0
540,5400057.726,57.726,9999.541,922.790,0
541,5410058.008,58.008,10000.282,924.364,0
542,5420058.087,58.087,10000.079,925.586,0
543,5430058.072,58.072,9999.985,927.661,0
544,5440058.114,58.114,10000.042,928.234,0
545,5450058.692,58.692,10000.578,928.975,0
546,5460058.289,58.289,9999.597,930.975,0
547,5470058.386,58.386,10000.097,931.901,0
548,5480058.205,58.205,9999.819,934.031,0
549,5490058.117,58.117,9999.912,935.197,0
550,5500058.084,58.084,9999.967,936.605,0
551,5510058.070,58.070,9999.986,937.661,0
552,5520058.130,58.130,10000.060,939.549,0
553,5530058.042,58.042,9999.912,940.642,0
554,5540058.046,58.046,10000.004,942.623,0
555,5550058.032,58.032,9999.986,943.289,0
556,5560058.573,58.573,10000.541,944.882,0
557,5570058.059,58.059,9999.486,946.364,0
558,5580058.026,58.026,9999.967,948.919,0
559,5590058.197,58.197,10000.171,948.679,0
560,5600057.905,57.905,9999.708,950.493,0
561,5610058.132,58.132,10000.227,951.364,0
562,5620057.969,57.969,9999.837,952.123,0
563,5630058.066,58.066,10000.097,955.734,0
564,5640058.015,58.015,9999.949,956.290,0
565,5650057.945,57.945,9999.930,957.364,0
566,5660058.431,58.431,10000.486,958.382,0
567,5670058.232,58.232,9999.801,881.882,0
568,5680057.995,57.995,9999.763,883.031,0
569,5690058.111,58.111,10000.116,884.327,0
570,5700058.171,58.171,10000.060,887.401,0
571,5710058.082,58.082,9999.911,966.623,0
572,5720057.827,57.827,9999.745,889.123,0
573,5730057.980,57.980,10000.153,890.957,0
574,5740058.040,58.040,10000.060,883.364,0
575,5750057.877,57.877,9999.837,893.698,0
576,5760058.178,58.178,10000.301,885.493,0
577,5770058.090,58.090,9999.912,886.883,0
578,5780058.520,58.520,10000.430,888.013,0
579,5790057.895,57.895,9999.375,889.735,0
580,5800058.140,58.140,10000.245,881.271,0
581,5810056.533,56.533,9998.393,885.216,0
582,5820058.130,58.130,10001.597,885.327,0
583,5830058.005,58.005,9999.875,887.345,0
584,5840057.990,57.990,9999.985,888.587,0
585,5850058.050,58.050,10000.060,889.383,0
586,5860058.351,58.351,10000.301,892.160,0
587,5870058.040,58.040,9999.689,883.938,0
588,5880058.211,58.211,10000.171,884.939,0
589,5890058.253,58.253,10000.042,887.419,0
590,5900058.072,58.072,9999.819,898.197,0
591,5910058.113,58.113,10000.041,888.957,0
592,5920058.025,58.025,9999.912,890.679,0
593,5930057.918,57.918,9999.893,880.438,0
594,5940057.959,57.959,10000.041,884.753,0
595,5950058.353,58.353,10000.394,885.753,0
596,5960058.357,58.357,10000.004,887.216,0
597,5970058.250,58.250,9999.893,879.290,0
598,5980058.106,58.106,9999.856,890.383,0
599,5990058.037,58.037,9999.931,894.216,0
600,6000058.226,58.226,10000.189,893.031,0
601,6010057.953,57.953,9999.727,886.623,0
602,6020058.031,58.031,10000.078,887.216,0
603,6030058.128,58.128,10000.097,886.123,0
604,6040058.058,58.058,9999.930,890.050,0
605,6050058.063,58.063,10000.005,888.975,0
606,6060057.993,57.993,9999.930,894.586,0
607,6070058.590,58.590,10000.597,893.420,0
608,6080057.983,57.983,9999.393,893.197,0
609,6090058.080,58.080,10000.097,894.457,0
610,6100057.973,57.973,9999.893,900.753,0
