cycle,t_wake_us,wake_latency_us,period_us,bus_us,rc
9465,94880095.198,95.198,9978.505,957.567,0
9466,94890064.352,64.352,9969.154,919.216,0
9467,94900077.764,77.764,10013.412,958.456,0
9468,94910116.991,116.991,10039.227,965.068,0
9469,94920071.385,71.385,9954.394,938.456,0
9470,94930083.112,83.112,10011.727,935.475,0
9471,94940085.729,85.729,10002.617,941.512,0
9472,94950108.641,108.641,10022.912,970.568,0
9473,94960070.942,70.942,9962.301,923.771,0
9474,94970084.873,84.873,10013.931,931.086,0
9475,94980078.601,78.601,9993.728,940.364,0
9476,94990130.068,130.068,10051.467,969.308,0
9477,95000077.185,77.185,9947.117,934.124,0
9478,95010079.931,79.931,10002.746,934.568,0
9479,95020076.973,76.973,9997.042,948.642,0
9480,95031803.595,1803.595,11726.622,1017.030,0
9481,95043804.902,3804.902,12001.307,965.123,0
9482,95050127.580,127.580,6322.678,966.623,0
9483,95060085.974,85.974,9958.394,963.883,0
9484,95070112.350,112.350,10026.376,983.845,0
9485,95080085.577,85.577,9973.227,962.586,0
9486,95090121.841,121.841,10036.264,981.160,0
9487,95100081.513,81.513,9959.672,997.364,0
9488,95110117.240,117.240,10035.727,975.456,0
9489,95120084.431,84.431,9967.191,950.771,0
9490,95130106.824,106.824,10022.393,959.826,0
9491,95140074.107,74.107,9967.283,926.975,0
9492,95150074.372,74.372,10000.265,928.772,0
9493,95160067.969,67.969,9993.597,931.660,0
9494,95170073.956,73.956,10005.987,926.345,0
9495,95180078.165,78.165,10004.209,935.993,0
9496,95190104.633,104.633,10026.468,964.216,0
9497,95200073.304,73.304,9968.671,927.586,0
9498,95210073.532,73.532,10000.228,928.290,0
9499,95220080.574,80.574,10007.042,3790.437,0
9500,95230113.023,113.023,10032.449,962.438,0
9501,95240073.362,73.362,9960.339,927.938,0
9502,95250074.311,74.311,10000.949,925.142,0
9503,95260075.872,75.872,10001.561,937.289,0
9504,95270116.266,116.266,10040.394,961.660,0
9505,95280073.697,73.697,9957.431,930.216,0
9506,95290069.443,69.443,9995.746,925.883,0
9507,95300081.799,81.799,10012.356,3758.140,0
9508,95310124.860,124.860,10043.061,962.253,0
9509,95320073.624,73.624,9948.764,929.512,0
9510,95330071.667,71.667,9998.043,932.789,0
9511,95340090.597,90.597,10018.930,969.772,0
9512,95350122.121,122.121,10031.524,971.993,0
9513,95360077.589,77.589,9955.468,931.234,0
9514,95370079.261,79.261,10001.672,928.197,0
9515,95380097.136,97.136,10017.875,976.715,0
9516,95390114.178,114.178,10017.042,988.123,0
9517,95403806.084,3806.084,13691.906,964.123,0
9518,95410101.985,101.985,6295.901,950.068,0
9519,95420080.082,80.082,9978.097,948.253,0
9520,95430104.550,104.550,10024.468,945.494,0
9521,95440083.537,83.537,9978.987,946.660,0
9522,95450101.301,101.301,10017.764,935.086,0
9523,95460083.417,83.417,9982.116,951.123,0
9524,95470084.034,84.034,10000.617,943.234,0
9525,95480078.298,78.298,9994.264,955.067,0
9526,95495748.042,5748.042,15669.744,931.901,0
9527,95500079.826,79.826,4331.784,935.678,0
9528,95510085.887,85.887,10006.061,947.753,0
9529,95520077.337,77.337,9991.450,941.883,0
9530,95530080.638,80.638,10003.301,939.716,0
9531,95540078.902,78.902,9998.264,958.086,0
9532,95550105.203,105.203,10026.301,941.994,0
9533,95560080.301,80.301,9975.098,939.031,0
9534,95570098.510,98.510,10018.209,943.142,0
9535,95580069.200,69.200,9970.690,956.567,0
9536,95590101.927,101.927,10032.727,942.994,0
9537,95600078.340,78.340,9976.413,948.345,0
9538,95610102.197,102.197,10023.857,946.179,0
9539,95620083.887,83.887,9981.690,946.753,0
9540,95630101.299,101.299,10017.412,949.937,0
9541,95640083.897,83.897,9982.598,948.475,0
9542,95650098.217,98.217,10014.320,933.382,0
9543,95660079.981,79.981,9981.764,935.771,0
9544,95670102.246,102.246,10022.265,953.308,0
9545,95680079.992,79.992,9977.746,959.919,0
9546,95690098.459,98.459,10018.467,941.475,0
9547,95703748.680,3748.680,13650.221,933.938,0
9548,95710082.914,82.914,6334.234,941.401,0
9549,95720079.253,79.253,9996.339,941.586,0
9550,95730079.517,79.517,10000.264,938.772,0
9551,95740077.577,77.577,9998.060,938.216,0
9552,95750102.008,102.008,10024.431,941.327,0
9553,95760083.828,83.828,9981.820,938.809,0
9554,95770100.796,100.796,10016.968,948.105,0
9555,95780082.079,82.079,9981.283,940.141,0
9556,95795793.489,5793.489,15711.410,943.753,0
9557,95800081.200,81.200,4287.711,949.901,0
9558,95810099.890,99.890,10018.690,960.882,0
9559,95820079.544,79.544,9979.654,946.086,0
9560,95830101.493,101.493,10021.949,940.956,0
9561,95840080.424,80.424,9978.931,934.938,0
9562,95850108.503,108.503,10028.079,932.346,0
9563,95860078.305,78.305,9969.802,937.586,0
9564,95870099.310,99.310,10021.005,935.753,0
9565,95880080.185,80.185,9980.875,941.031,0
9566,95890097.727,97.727,10017.542,943.864,0
9567,95900070.695,70.695,9972.968,932.790,0
9568,95910100.126,100.126,10029.431,941.845,0
9569,95920081.483,81.483,9981.357,936.716,0
9570,95930099.451,99.451,10017.968,942.141,0
9571,95940079.642,79.642,9980.191,940.661,0
9572,95950099.183,99.183,10019.541,955.049,0
9573,95960080.429,80.429,9981.246,935.716,0
9574,95970099.842,99.842,10019.413,958.974,0
9575,95980078.162,78.162,9978.320,925.623,0
9576,95990097.704,97.704,10019.542,933.901,0
9577,96000076.450,76.450,9978.746,940.179,0
9578,96010108.047,108.047,10031.597,959.438,0
9579,96020083.941,83.941,9975.894,940.734,0
9580,96030093.094,93.094,10009.153,939.160,0
9581,96040071.451,71.451,9978.357,940.067,0
9582,96055794.361,5794.361,15722.910,942.049,0
9583,96060063.962,63.962,4269.601,915.716,0
9584,96070079.985,79.985,10016.023,942.253,0
9585,96080075.972,75.972,9995.987,926.475,0
9586,96090103.736,103.736,10027.764,931.049,0
9587,96100078.241,78.241,9974.505,941.030,0
9588,96110085.061,85.061,10006.820,932.624,0
9589,96120082.603,82.603,9997.542,935.975,0
9590,96135796.735,5796.735,15714.132,949.846,0
9591,96140085.354,85.354,4288.619,931.919,0
9592,96150101.266,101.266,10015.912,936.771,0
9593,96160068.086,68.086,9966.820,935.160,0
9594,96170101.980,101.980,10033.894,940.697,0
9595,96180082.004,82.004,9980.024,940.938,0
9596,96190071.749,71.749,9989.745,938.012,0
9597,96200080.310,80.310,10008.561,939.493,0
9598,96210102.648,102.648,10022.338,940.031,0
9599,96220078.357,78.357,9975.709,947.234,0
9600,96230097.473,97.473,10019.116,933.975,0
9601,96240081.867,81.867,9984.394,936.882,0
9602,96250096.668,96.668,10014.801,933.308,0
9603,96260074.840,74.840,9978.172,937.864,0
9604,96270098.401,98.401,10023.561,931.401,0
9605,96280079.036,79.036,9980.635,933.715,0
9606,96290098.615,98.615,10019.579,940.420,0
9607,96300078.305,78.305,9979.690,939.771,0
9608,96310119.736,119.736,10041.431,960.605,0
9609,96320078.371,78.371,9958.635,941.975,0
9610,96330100.487,100.487,10022.116,938.975,0
9611,96340079.714,79.714,9979.227,944.271,0
9612,96350097.515,97.515,10017.801,936.253,0
9613,96360077.798,77.798,9980.283,945.030,0
9614,96370111.377,111.377,10033.579,946.549,0
9615,96380083.549,83.549,9972.172,942.752,0
9616,96390097.887,97.887,10014.338,940.253,0
9617,96400077.559,77.559,9979.672,950.494,0
9618,96410099.860,99.860,10022.301,938.826,0
9619,96420078.143,78.143,9978.283,934.568,0
9620,96435743.517,5743.517,15665.374,944.215,0
9621,96440078.172,78.172,4334.655,941.290,0
9622,96450081.177,81.177,10003.005,936.086,0
9623,96460078.701,78.701,9997.524,962.086,0
9624,96470102.206,102.206,10023.505,930.512,0
9625,96480076.989,76.989,9974.783,947.272,0
9626,96490107.160,107.160,10030.171,938.975,0
9627,96500086.443,86.443,9979.283,963.438,0
9628,96510079.522,79.522,9993.079,945.549,0
9629,96520078.676,78.676,9999.154,945.401,0
9630,96530109.995,109.995,10031.319,942.716,0
9631,96540084.445,84.445,9974.450,947.586,0
9632,96550080.468,80.468,9996.023,952.789,0
9633,96560080.140,80.140,9999.672,955.160,0
9634,96575747.958,5747.958,15667.818,932.698,0
9635,96580080.780,80.780,4332.822,936.679,0
9636,96590083.785,83.785,10003.005,954.419,0
9637,96600082.049,82.049,9998.264,983.419,0
9638,96610100.147,100.147,10018.098,941.827,0
9639,96620082.133,82.133,9981.986,959.420,0
9640,96630100.879,100.879,10018.746,943.697,0
9641,96640075.292,75.292,9974.413,936.067,0
9642,96650102.334,102.334,10027.042,962.049,0
9643,96660080.080,80.080,9977.746,936.790,0
9644,96670098.085,98.085,10018.005,950.123,0
9645,96680080.293,80.293,9982.208,939.660,0
9646,96690101.335,101.335,10021.042,948.790,0
9647,96700072.618,72.618,9971.283,940.531,0
9648,96710101.216,101.216,10028.598,930.142,0
9649,96720081.110,81.110,9979.894,943.993,0
9650,96730100.689,100.689,10019.579,936.864,0
9651,96743800.502,3800.502,13699.813,944.863,0
9652,96750087.366,87.366,6286.864,948.067,0
9653,96760080.871,80.871,9993.505,951.474,0
9654,96770085.469,85.469,10004.598,925.012,0
9655,96780073.085,73.085,9987.616,932.882,0
9656,96790085.868,85.868,10012.783,941.920,0
9657,96800078.262,78.262,9992.394,932.438,0
9658,96810089.285,89.285,10011.023,935.641,0
9659,96820075.753,75.753,9986.468,930.993,0
9660,96830084.851,84.851,10009.098,941.123,0
9661,96840077.893,77.893,9993.042,927.475,0
9662,96855751.711,5751.711,15673.818,931.179,0
9663,96860080.292,80.292,4328.581,942.290,0
9664,96870081.778,81.778,10001.486,939.123,0
9665,96880076.895,76.895,9995.117,934.364,0
9666,96890076.474,76.474,9999.579,934.827,0
9667,96900071.590,71.590,9995.116,922.790,0
9668,96910077.928,77.928,10006.338,935.086,0
9669,96920083.822,83.822,10005.894,948.364,0
9670,96930108.123,108.123,10024.301,978.641,0
9671,96940075.073,75.073,9966.950,933.012,0
9672,96950077.874,77.874,10002.801,927.383,0
9673,96960078.176,78.176,10000.302,942.846,0
9674,96970110.532,110.532,10032.356,960.846,0
9675,96980074.927,74.927,9964.395,929.383,0
9676,96990069.802,69.802,9994.875,916.197,0
9677,97000073.048,73.048,10003.246,953.827,0
9678,97010115.516,115.516,10042.468,983.382,0
9679,97020072.817,72.817,9957.301,927.216,0
9680,97030073.230,73.230,10000.413,925.679,0
9681,97043789.820,3789.820,13716.590,951.160,0
9682,97050105.906,105.906,6316.086,947.697,0
9683,97060080.152,80.152,9974.246,943.771,0
9684,97070079.083,79.083,9998.931,942.605,0
9685,97080078.533,78.533,9999.450,941.809,0
9686,97090102.723,102.723,10024.190,938.086,0
9687,97100085.117,85.117,9982.394,943.568,0
9688,97110079.789,79.789,9994.672,939.161,0
9689,97120073.053,73.053,9993.264,936.512,0
9690,97135752.426,5752.426,15679.373,969.734,0
9691,97140080.526,80.526,4328.100,953.067,0
9692,97150088.494,88.494,10007.968,945.216,0
9693,97160070.314,70.314,9981.820,952.752,0
9694,97170103.430,103.430,10033.116,945.067,0
9695,97180082.787,82.787,9979.357,943.919,0
9696,97190082.199,82.199,9999.412,936.271,0
9697,97200074.408,74.408,9992.209,942.956,0
9698,97210078.321,78.321,10003.913,942.271,0
9699,97220074.455,74.455,9996.134,958.345,0
9700,97230107.775,107.775,10033.320,962.382,0
9701,97240078.817,78.817,9971.042,943.197,0
9702,97250082.156,82.156,10003.339,941.105,0
9703,97260083.290,83.290,10001.134,950.178,0
9704,97270119.462,119.462,10036.172,961.160,0
9705,97280071.375,71.375,9951.913,935.734,0
9706,97290073.546,73.546,10002.171,951.530,0
9707,97300079.885,79.885,10006.339,958.771,0
9708,97310105.538,105.538,10025.653,959.123,0
9709,97320072.765,72.765,9967.227,940.734,0
9710,97330073.807,73.807,10001.042,941.031,0
9711,97343796.805,3796.805,13722.998,992.808,0
9712,97350121.095,121.095,6324.290,954.253,0
9713,97360088.378,88.378,9967.283,962.141,0
9714,97370119.457,119.457,10031.079,1787.766,0
9715,97380086.018,86.018,9966.561,962.660,0
9716,97390076.245,76.245,9990.227,974.993,0
9717,97403808.891,3808.891,13732.646,4052.194,0
9718,97410128.162,128.162,6319.271,964.938,0
9719,97420085.816,85.816,9957.654,982.382,0
9720,97430116.728,116.728,10030.912,973.456,0
9721,97443802.059,3802.059,13685.331,1005.086,0
9722,97450065.775,65.775,6263.716,943.104,0
9723,97460085.503,85.503,10019.728,957.716,0
9724,97470119.674,119.674,10034.171,963.716,0
9725,97480082.253,82.253,9962.579,953.308,0
9726,97490077.481,77.481,9995.228,933.679,0
9727,97500086.023,86.023,10008.542,959.438,0
9728,97510116.361,116.361,10030.338,959.882,0
9729,97520077.774,77.774,9961.413,939.623,0
9730,97530077.538,77.538,9999.764,937.716,0
9731,97540081.210,81.210,10003.672,971.586,0
9732,97550106.011,106.011,10024.801,968.272,0
9733,97560074.701,74.701,9968.690,936.827,0
9734,97570075.836,75.836,10001.135,945.956,0
9735,97580076.897,76.897,10001.061,946.623,0
9736,97590108.161,108.161,10031.264,971.827,0
9737,97600072.759,72.759,9964.598,922.049,0
9738,97610071.579,71.579,9998.820,929.012,0
9739,97620075.621,75.621,10004.042,950.975,0
9740,97630110.218,110.218,10034.597,970.715,0
9741,97640070.501,70.501,9960.283,923.734,0
9742,97651799.772,1799.772,11729.271,1013.512,0
9743,97663797.782,3797.782,11998.010,995.160,0
9744,97670126.683,126.683,6328.901,957.123,0
9745,97680084.688,84.688,9958.005,959.494,0
9746,97690111.119,111.119,10026.431,983.197,0
9747,97700082.383,82.383,9971.264,956.752,0
9748,97710112.073,112.073,10029.690,999.456,0
9749,97720089.782,89.782,9977.709,967.253,0
9750,97735789.507,5789.507,15699.725,1011.770,0
9751,97740082.848,82.848,4293.341,967.290,0
9752,97750115.575,115.575,10032.727,986.252,0
9753,97760088.451,88.451,9972.876,960.493,0
9754,97770110.381,110.381,10021.930,990.567,0
9755,97780086.887,86.887,9976.506,968.234,0
9756,97790116.354,116.354,10029.467,1784.580,0
9757,97800083.563,83.563,9967.209,979.678,0
9758,97810115.383,115.383,10031.820,976.511,0
9759,97820080.462,80.462,9965.079,934.882,0
9760,97830083.393,83.393,10002.931,925.920,0
9761,97840080.565,80.565,9997.172,951.067,0
9762,97850108.237,108.237,10027.672,962.234,0
9763,97860074.038,74.038,9965.801,941.808,0
9764,97870078.969,78.969,10004.931,920.994,0
9765,97880079.308,79.308,10000.339,954.400,0
9766,97890083.405,83.405,10004.097,951.827,0
9767,97900065.688,65.688,9982.283,921.883,0
9768,97910073.952,73.952,10008.264,922.420,0
9769,97920072.402,72.402,9998.450,941.031,0
9770,97930104.499,104.499,10032.097,961.364,0
9771,97940073.912,73.912,9969.413,925.789,0
9772,97955792.304,5792.304,15718.392,937.753,0
9773,97960061.700,61.700,4269.396,931.383,0
9774,97970099.297,99.297,10037.597,929.901,0
9775,97980084.062,84.062,9984.765,952.679,0
9776,97990102.178,102.178,10018.116,935.290,0
9777,98000084.553,84.553,9982.375,943.123,0
9778,98010080.114,80.114,9995.561,935.290,0
9779,98020077.952,77.952,9997.838,937.216,0
9780,98030101.031,101.031,10023.079,939.382,0
9781,98040081.759,81.759,9980.728,940.530,0
9782,98050105.042,105.042,10023.283,947.827,0
9783,98060084.473,84.473,9979.431,942.827,0
9784,98070102.978,102.978,10018.505,949.826,0
9785,98080084.464,84.464,9981.486,945.753,0
9786,98090078.877,78.877,9994.413,931.438,0
9787,98100080.752,80.752,10001.875,941.178,0
9788,98115747.959,5747.959,15667.207,955.067,0
9789,98120072.762,72.762,4324.803,938.179,0
9790,98130066.379,66.379,9993.617,944.882,0
9791,98140083.680,83.680,10017.301,962.827,0
9792,98150120.388,120.388,10036.708,986.438,0
9793,98160077.875,77.875,9957.487,938.790,0
9794,98170078.639,78.639,10000.764,937.994,0
9795,98180073.107,73.107,9994.468,948.012,0
9796,98190119.890,119.890,10046.783,984.085,0
9797,98200067.247,67.247,9947.357,952.864,0
9798,98210081.308,81.308,10014.061,941.734,0
9799,98220077.109,77.109,9995.801,954.864,0
9800,98230114.929,114.929,10037.820,964.642,0
9801,98240070.693,70.693,9955.764,956.771,0
9802,98250071.569,71.569,10000.876,957.160,0
9803,98260084.815,84.815,10013.246,953.382,0
9804,98270142.153,142.153,10057.338,972.012,0
9805,98280077.362,77.362,9935.209,966.271,0
9806,98290116.385,116.385,10039.023,962.549,0
9807,98300073.872,73.872,9957.487,967.808,0
9808,98315799.504,5799.504,15725.632,970.494,0
9809,98320082.512,82.512,4283.008,3816.844,0
9810,98330120.461,120.461,10037.949,965.345,0
9811,98340083.670,83.670,9963.209,964.475,0
9812,98350118.638,118.638,10034.968,952.512,0
9813,98360077.032,77.032,9958.394,973.216,0
9814,98370124.555,124.555,10047.523,964.771,0
9815,98380079.838,79.838,9955.283,968.512,0
9816,98390082.862,82.862,10003.024,964.345,0
9817,98400068.997,68.997,9986.135,980.827,0
9818,98410077.353,77.353,10008.356,973.123,0
9819,98420078.729,78.729,10001.376,979.030,0
9820,98430115.789,115.789,10037.060,964.364,0
9821,98440072.313,72.313,9956.524,982.308,0
9822,98450072.892,72.892,10000.579,983.993,0
9823,98460082.564,82.564,10009.672,984.308,0
9824,98470108.124,108.124,10025.560,959.567,0
9825,98480077.630,77.630,9969.506,982.123,0
9826,98490076.264,76.264,9998.634,993.419,0
9827,98500083.991,83.991,10007.727,988.975,0
9828,98510108.404,108.404,10024.413,965.438,0
9829,98523743.680,3743.680,13635.276,953.419,0
9830,98530079.692,79.692,6336.012,991.234,0
9831,98540081.549,81.549,10001.857,998.956,0
9832,98550107.183,107.183,10025.634,968.049,0
9833,98560076.837,76.837,9969.654,993.252,0
9834,98570075.879,75.879,9999.042,995.548,0
9835,98580089.254,89.254,10013.375,994.956,0
9836,98590127.870,127.870,10038.616,958.956,0
9837,98600067.579,67.579,9939.709,1008.549,0
9838,98610076.695,76.695,10009.116,922.809,0
9839,98623794.415,3794.415,13717.720,941.604,0
9840,98630110.150,110.150,6315.735,970.512,0
9841,98640082.062,82.062,9971.912,1016.252,0
9842,98650088.012,88.012,10005.950,1006.104,0
9843,98660078.424,78.424,9990.412,1025.030,0
9844,98670084.485,84.485,10006.061,1014.586,0
9845,98680079.564,79.564,9995.079,937.438,0
9846,98690084.050,84.050,10004.486,933.253,0
9847,98700077.019,77.019,9992.969,933.457,0
9848,98710085.135,85.135,10008.116,932.679,0
9849,98720077.177,77.177,9992.042,936.661,0
9850,98730086.071,86.071,10008.894,934.346,0
9851,98740076.539,76.539,9990.468,936.438,0
9852,98750163.710,163.710,10087.171,937.716,0
9853,98760088.956,88.956,9925.246,1023.715,0
9854,98770080.572,80.572,9991.616,933.494,0
9855,98783747.386,3747.386,13666.814,931.956,0
9856,98790097.379,97.379,6349.993,1017.271,0
9857,98800083.199,83.199,9985.820,935.994,0
9858,98810103.611,103.611,10020.412,1008.789,0
9859,98820078.968,78.968,9975.357,936.178,0
9860,98830097.362,97.362,10018.394,936.716,0
9861,98840078.182,78.182,9980.820,937.142,0
9862,98850099.409,99.409,10021.227,936.586,0
9863,98860079.266,79.266,9979.857,932.160,0
9864,98870099.456,99.456,10020.190,939.013,0
9865,98880081.795,81.795,9982.339,934.549,0
9866,98890108.263,108.263,10026.468,1015.938,0
9867,98900080.972,80.972,9972.709,933.789,0
9868,98910105.162,105.162,10024.190,942.104,0
9869,98923809.400,3809.400,13704.238,953.993,0
9870,98930082.061,82.061,6272.661,933.753,0
9871,98940085.399,85.399,10003.338,941.493,0
9872,98950102.719,102.719,10017.320,934.383,0
9873,98960082.798,82.798,9980.079,950.956,0
9874,98970099.044,99.044,10016.246,934.031,0
9875,98980076.716,76.716,9977.672,930.808,0
9876,98990108.591,108.591,10031.875,936.049,0
9877,99000082.522,82.522,9973.931,940.326,0
9878,99015787.562,5787.562,15705.040,950.623,0
9879,99020059.773,59.773,4272.211,909.420,0
9880,99030078.574,78.574,10018.801,940.346,0
9881,99040078.209,78.209,9999.635,941.549,0
9882,99050109.547,109.547,10031.338,932.419,0
9883,99060078.701,78.701,9969.154,943.567,0
9884,99070098.502,98.502,10019.801,943.567,0
9885,99080093.137,93.137,9994.635,942.716,0
9886,99090101.938,101.938,10008.801,947.679,0
9887,99100078.350,78.350,9976.412,930.198,0
9888,99110104.244,104.244,10025.894,941.475,0
9889,99120078.231,78.231,9973.987,952.624,0
9890,99130102.532,102.532,10024.301,947.309,0
9891,99140078.074,78.074,9975.542,934.012,0
9892,99150098.950,98.950,10020.876,934.901,0
9893,99160076.010,76.010,9977.060,955.512,0
9894,99170097.256,97.256,10021.246,939.068,0
9895,99180079.150,79.150,9981.894,940.549,0
9896,99190099.007,99.007,10019.857,940.956,0
9897,99200081.919,81.919,9982.912,961.901,0
9898,99210100.202,100.202,10018.283,938.253,0
9899,99220078.985,78.985,9978.783,947.549,0
9900,99231752.442,1752.442,11673.457,946.641,0
9901,99243798.414,3798.414,12045.972,952.715,0
9902,99250107.259,107.259,6308.845,946.068,0
9903,99260073.283,73.283,9966.024,953.012,0
9904,99270104.955,104.955,10031.672,941.641,0
9905,99280085.127,85.127,9980.172,948.679,0
9906,99290105.983,105.983,10020.856,943.716,0
9907,99300084.229,84.229,9978.246,954.938,0
9908,99310083.475,83.475,9999.246,955.345,0
9909,99320080.128,80.128,9996.653,958.679,0
9910,99330109.615,109.615,10029.487,947.235,0
9911,99340084.453,84.453,9974.838,941.827,0
9912,99350081.829,81.829,9997.376,964.919,0
9913,99360078.741,78.741,9996.912,943.864,0
9914,99375746.374,5746.374,15667.633,934.549,0
9915,99380078.492,78.492,4332.118,955.808,0
9916,99390104.219,104.219,10025.727,938.660,0
9917,99400082.113,82.113,9977.894,947.160,0
9918,99410082.674,82.674,10000.561,944.698,0
9919,99420081.642,81.642,9998.968,948.123,0
9920,99430101.647,101.647,10020.005,948.827,0
9921,99440084.059,84.059,9982.412,944.975,0
9922,99450089.398,89.398,10005.339,937.549,0
9923,99460072.440,72.440,9983.042,959.679,0
9924,99470074.112,74.112,10001.672,959.345,0
9925,99480079.191,79.191,10005.079,963.846,0
9926,99490133.084,133.084,10053.893,980.271,0
9927,99500073.571,73.571,9940.487,953.660,0
9928,99510077.391,77.391,10003.820,960.345,0
9929,99520074.674,74.674,9997.283,993.956,0
9930,99530106.197,106.197,10031.523,961.178,0
9931,99540076.240,76.240,9970.043,960.327,0
9932,99550076.967,76.967,10000.727,963.438,0
9933,99560077.787,77.787,10000.820,3748.270,0
9934,99570106.143,106.143,10028.356,966.197,0
9935,99580075.686,75.686,9969.543,971.437,0
9936,99590074.746,74.746,9999.060,970.234,0
9937,99600083.696,83.696,10008.950,963.160,0
9938,99610112.997,112.997,10029.301,973.789,0
9939,99620073.780,73.780,9960.783,982.771,0
9940,99630077.600,77.600,10003.820,975.382,0
9941,99640079.161,79.161,10001.561,981.641,0
9942,99650106.684,106.684,10027.523,950.346,0
9943,99660072.967,72.967,9966.283,1009.122,0
9944,99670075.898,75.898,10002.931,976.234,0
9945,99680072.385,72.385,9996.487,999.067,0
9946,99690127.889,127.889,10055.504,979.697,0
9947,99700071.265,71.265,9943.376,984.826,0
9948,99710067.863,67.863,9996.598,1000.012,0
9949,99723794.416,3794.416,13726.553,980.086,0
9950,99730132.613,132.613,6338.197,1008.993,0
9951,99740083.915,83.915,9951.302,1006.326,0
9952,99750110.938,110.938,10027.023,966.586,0
9953,99760089.629,89.629,9978.691,991.715,0
9954,99771941.102,1941.102,11851.473,972.289,0
9955,99781448.352,1448.352,9507.250,971.697,0
9956,99791807.521,1807.521,10359.169,973.141,0
9957,99803808.660,3808.660,12001.139,982.234,0
9958,99810121.117,121.117,6312.457,1777.932,0
9959,99820087.048,87.048,9965.931,999.789,0
9960,99830132.275,132.275,10045.227,980.289,0
9961,99840094.465,94.465,9962.190,1005.900,0
9962,99850137.933,137.933,10043.468,1000.419,0
9963,99860090.346,90.346,9952.413,1001.233,0
9964,99870123.202,123.202,10032.856,972.493,0
9965,99880095.967,95.967,9972.765,1041.345,0
9966,99890116.898,116.898,10020.931,975.716,0
9967,99900072.737,72.737,9955.839,929.456,0
9968,99910068.686,68.686,9995.949,930.345,0
9969,99920081.228,81.228,10012.542,1019.696,0
9970,99930109.233,109.233,10028.005,999.475,0
9971,99940072.201,72.201,9962.968,936.253,0
9972,99950078.410,78.410,10006.209,928.641,0
9973,99960084.915,84.915,10006.505,1009.789,0
9974,99970104.161,104.161,10019.246,5715.738,0
9975,99980071.147,71.147,9966.986,920.475,0
9976,99990078.930,78.930,10007.783,935.383,0
9977,100000080.806,80.806,10001.876,1031.456,0
9978,100010114.070,114.070,10033.264,994.549,0
9979,100023799.883,3799.883,13685.813,979.067,0
9980,100030125.691,125.691,6325.808,1018.252,0
9981,100040097.400,97.400,9971.709,1020.308,0
9982,100050124.664,124.664,10027.264,994.049,0
9983,100060084.391,84.391,9959.727,1037.493,0
9984,100070118.933,118.933,10034.542,1000.938,0
9985,100080087.827,87.827,9968.894,1041.271,0
9986,100090136.017,136.017,10048.190,1010.271,0
9987,100100087.726,87.726,9951.709,1047.585,0
9988,100110116.509,116.509,10028.783,1008.104,0
9989,100120081.514,81.514,9965.005,952.697,0
9990,100130091.501,91.501,10009.987,1027.919,0
9991,100140075.154,75.154,9983.653,930.327,0
9992,100150073.585,73.585,9998.431,941.753,0
9993,100160070.183,70.183,9996.598,949.235,0
9994,100170113.743,113.743,10043.560,1012.085,0
9995,100180071.545,71.545,9957.802,948.308,0
9996,100190071.717,71.717,10000.172,933.975,0
9997,100200086.018,86.018,10014.301,958.049,0
9998,100210110.615,110.615,10024.597,1026.308,0
9999,100220064.658,64.658,9954.043,938.086,0
10000,100230071.274,71.274,10006.616,5768.127,0
10001,100240077.686,77.686,10006.412,3786.511,0
10002,100250135.024,135.024,10057.338,1009.345,0
10003,100260072.937,72.937,9937.913,943.605,0
10004,100270077.090,77.090,10004.153,932.401,0
10005,100280090.058,90.058,10012.968,950.030,0
10006,100290127.248,127.248,10037.190,1030.030,0
10007,100300080.383,80.383,9953.135,933.179,0
10008,100310077.388,77.388,9997.005,945.475,0
10009,100320078.856,78.856,10001.468,953.327,0
10010,100330119.417,119.417,10040.561,1047.641,0
10011,100340090.515,90.515,9971.098,965.660,0
10012,100350114.205,114.205,10023.690,954.308,0
10013,100360085.136,85.136,9970.931,971.548,0
10014,100370119.437,119.437,10034.301,1047.011,0
10015,100380089.609,89.609,9970.172,978.586,0
10016,100395789.963,5789.963,15700.354,982.160,0
10017,100400079.730,79.730,4289.767,958.919,0
10018,100410125.290,125.290,10045.560,1044.900,0
10019,100420085.870,85.870,9960.580,953.216,0
10020,100430121.745,121.745,10035.875,965.920,0
10021,100440091.602,91.602,9969.857,981.401,0
10022,100450122.496,122.496,10030.894,962.530,0
10023,100460092.038,92.038,9969.542,969.494,0
10024,100470121.469,121.469,10029.431,978.845,0
10025,100480089.308,89.308,9967.839,986.531,0
10026,100495795.662,5795.662,15706.354,979.752,0
10027,100500073.188,73.188,4277.526,942.512,0
10028,100510125.082,125.082,10051.894,962.753,0
10029,100520076.791,76.791,9951.709,937.364,0
10030,100530083.333,83.333,10006.542,921.030,0
10031,100540090.819,90.819,10007.486,943.086,0
10032,100550123.361,123.361,10032.542,955.845,0
10033,100560077.218,77.218,9953.857,935.252,0
10034,100570083.779,83.779,10006.561,918.104,0
10035,100580083.599,83.599,9999.820,944.772,0
10036,100590117.844,117.844,10034.245,958.697,0
10037,100600075.757,75.757,9957.913,940.549,0
10038,100610077.966,77.966,10002.209,920.882,0
10039,100620078.230,78.230,10000.264,936.475,0
10040,100635755.011,5755.011,15676.781,943.882,0
10041,100640082.500,82.500,4327.489,940.475,0
10042,100650103.301,103.301,10020.801,937.012,0
