cycle,t_wake_us,wake_latency_us,period_us,bus_us,rc
0,10.844,10.844,0.000,955.809,0
1,10007.219,7.219,9996.375,941.846,0
2,20007.038,7.038,9999.819,911.234,0
3,30007.173,7.173,10000.135,917.197,0
4,40007.233,7.233,10000.060,920.660,0
5,50007.034,7.034,9999.801,924.956,0
6,60006.835,6.835,9999.801,921.679,0
7,70006.988,6.988,10000.153,921.438,0
8,80006.493,6.493,9999.505,925.845,0
9,90006.146,6.146,9999.653,923.179,0
10,100007.299,7.299,10001.153,925.790,0
11,110005.100,5.100,9997.801,928.123,0
12,120006.901,6.901,10001.801,923.587,0
13,130006.980,6.980,10000.079,935.660,0
14,140006.910,6.910,9999.930,935.789,0
15,150008.563,8.563,10001.653,935.364,0
16,160007.013,7.013,9998.450,940.123,0
17,170006.832,6.832,9999.819,936.975,0
18,180007.263,7.263,10000.431,940.771,0
19,190007.045,7.045,9999.782,942.568,0
20,200006.939,6.939,9999.894,940.882,0
21,210006.925,6.925,9999.986,940.641,0
22,220006.930,6.930,10000.005,945.160,0
23,230006.842,6.842,9999.912,947.697,0
24,240008.162,8.162,10001.320,950.438,0
25,250006.926,6.926,9998.764,950.345,0
26,260006.820,6.820,9999.894,948.049,0
27,270006.806,6.806,9999.986,953.642,0
28,280006.866,6.866,10000.060,951.789,0
29,290006.852,6.852,9999.986,960.864,0
30,300006.894,6.894,10000.042,959.271,0
31,310006.843,6.843,9999.949,960.141,0
32,320007.385,7.385,10000.542,964.197,0
33,330007.001,7.001,9999.616,956.586,0
34,340007.543,7.543,10000.542,959.309,0
35,350006.825,6.825,9999.282,954.957,0
36,360006.867,6.867,10000.042,959.327,0
37,370006.909,6.909,10000.042,959.734,0
38,380006.951,6.951,10000.042,889.642,0
39,390006.696,6.696,9999.745,891.290,0
40,400005.220,5.220,9998.524,891.623,0
41,410007.002,7.002,10001.782,885.235,0
42,420007.007,7.007,10000.005,886.568,0
43,430006.919,6.919,9999.912,887.290,0
44,440007.016,7.016,10000.097,889.494,0
45,450006.818,6.818,9999.802,891.734,0
46,460006.767,6.767,9999.949,891.771,0
47,470006.790,6.790,10000.023,893.308,0
48,480006.980,6.980,10000.190,894.160,0
49,490006.855,6.855,9999.875,896.808,0
50,500006.749,6.749,9999.894,881.550,0
51,510006.920,6.920,10000.171,899.198,0
52,520006.777,6.777,9999.857,884.920,0
53,530006.911,6.911,10000.134,885.013,0
54,540006.916,6.916,10000.005,887.531,0
55,550006.902,6.902,9999.986,905.790,0
56,560006.777,6.777,9999.875,886.365,0
57,570006.782,6.782,10000.005,888.827,0
58,580006.768,6.768,9999.986,888.568,0
59,590006.755,6.755,9999.987,889.827,0
60,600005.908,5.908,9999.153,893.790,0
61,610006.746,6.746,10000.838,893.031,0
62,620006.899,6.899,10000.153,895.846,0
63,630007.237,7.237,10000.338,896.771,0
64,640006.834,6.834,9999.597,898.920,0
65,650006.876,6.876,10000.042,899.123,0
66,660006.936,6.936,10000.060,885.864,0
67,670006.756,6.756,9999.820,887.661,0
68,680006.964,6.964,10000.208,888.179,0
69,690006.450,6.450,9999.486,885.865,0
70,700006.752,6.752,10000.302,906.790,0
71,710006.904,6.904,10000.152,890.531,0
72,720006.650,6.650,9999.746,883.994,0
73,730006.840,6.840,10000.190,891.216,0
74,740006.789,6.789,9999.949,887.401,0
75,750006.627,6.627,9999.838,896.586,0
76,760007.188,7.188,10000.561,893.401,0
77,770006.822,6.822,9999.634,891.031,0
78,780006.864,6.864,10000.042,902.290,0
79,790006.757,6.757,9999.893,892.605,0
80,800012.299,12.299,10005.542,894.234,0
81,810005.322,5.322,9993.023,904.604,0
82,820006.531,6.531,10001.209,923.290,0
83,830006.517,6.517,9999.986,883.438,0
84,840006.892,6.892,10000.375,888.420,0
85,850006.860,6.860,9999.968,882.049,0
86,860006.809,6.809,9999.949,883.550,0
87,870006.796,6.796,9999.987,884.624,0
88,880006.874,6.874,10000.078,883.290,0
89,890006.749,6.749,9999.875,884.697,0
90,900005.088,5.088,9998.339,891.197,0
91,910007.111,7.111,10002.023,890.216,0
92,920006.856,6.856,9999.745,891.698,0
93,930006.713,6.713,9999.857,893.067,0
94,940006.533,6.533,9999.820,886.105,0
95,950006.704,6.704,10000.171,884.623,0
96,960006.653,6.653,9999.949,889.401,0
97,970006.732,6.732,10000.079,883.160,0
98,980006.570,6.570,9999.838,889.383,0
99,990006.668,6.668,10000.098,881.308,0
100,1000006.895,6.895,10000.227,885.679,0
101,1010006.696,6.696,9999.801,894.142,0
102,1020006.737,6.737,10000.041,889.068,0
103,1030006.631,6.631,9999.894,889.938,0
104,1040006.562,6.562,9999.931,891.457,0
105,1050006.492,6.492,9999.930,893.031,0
106,1060006.627,6.627,10000.135,885.549,0
107,1070010.595,10.595,10003.968,892.123,0
108,1080006.822,6.822,9996.227,889.012,0
109,1090006.937,6.937,10000.115,889.568,0
110,1100007.109,7.109,10000.172,881.013,0
111,1110006.540,6.540,9999.431,894.771,0
112,1120006.841,6.841,10000.301,894.697,0
113,1130006.845,6.845,10000.004,895.179,0
114,1140006.461,6.461,9999.616,895.457,0
115,1150006.929,6.929,10000.468,889.623,0
116,1160006.804,6.804,9999.875,880.976,0
117,1170006.864,6.864,10000.060,889.420,0
118,1180007.258,7.258,10000.394,884.642,0
119,1190006.874,6.874,9999.616,886.457,0
120,1200005.138,5.138,9998.264,889.827,0
121,1210005.254,5.254,10000.116,890.698,0
122,1220006.611,6.611,10001.357,890.864,0
123,1230006.967,6.967,10000.356,891.790,0
124,1240007.046,7.046,10000.079,884.642,0
125,1250006.810,6.810,9999.764,893.753,0
126,1260006.889,6.889,10000.079,887.587,0
127,1270006.894,6.894,10000.005,888.882,0
128,1280006.806,6.806,9999.912,890.308,0
129,1290006.829,6.829,10000.023,902.327,0
130,1300006.908,6.908,10000.079,890.291,0
131,1310006.820,6.820,9999.912,894.623,0
132,1320006.843,6.843,10000.023,887.660,0
133,1330006.793,6.793,9999.950,887.679,0
134,1340006.890,6.890,10000.097,889.716,0
135,1350006.710,6.710,9999.820,891.661,0
136,1360006.788,6.788,10000.078,893.142,0
137,1370006.830,6.830,10000.042,878.642,0
138,1380006.742,6.742,9999.912,879.624,0
139,1390006.803,6.803,10000.061,894.198,0
140,1400005.770,5.770,9998.967,899.865,0
141,1410005.257,5.257,9999.487,898.364,0
142,1420006.798,6.798,10001.541,882.587,0
143,1430006.766,6.766,9999.968,899.790,0
144,1440006.901,6.901,10000.135,886.623,0
145,1450006.924,6.924,10000.023,885.605,0
146,1460006.466,6.466,9999.542,888.253,0
147,1470006.896,6.896,10000.430,892.216,0
148,1480006.901,6.901,10000.005,906.864,0
149,1490006.943,6.943,10000.042,890.086,0
150,1500006.763,6.763,9999.820,893.549,0
151,1510005.212,5.212,9998.449,883.234,0
152,1520006.605,6.605,10001.393,883.142,0
153,1530006.740,6.740,10000.135,897.531,0
154,1540006.893,6.893,10000.153,886.253,0
155,1550006.972,6.972,10000.079,882.790,0
156,1560007.050,7.050,10000.078,888.087,0
157,1570006.907,6.907,9999.857,890.864,0
158,1580006.912,6.912,10000.005,880.698,0
159,1590006.750,6.750,9999.838,884.068,0
160,1600006.810,6.810,10000.060,891.290,0
161,1610006.852,6.852,10000.042,885.975,0
162,1620006.320,6.320,9999.468,889.753,0
163,1630005.065,5.065,9998.745,890.568,0
164,1640006.126,6.126,10001.061,888.993,0
165,1650004.982,4.982,9998.856,892.901,0
166,1660005.839,5.839,10000.857,893.698,0
167,1670006.881,6.881,10001.042,893.642,0
168,1680006.922,6.922,10000.041,898.124,0
169,1690006.816,6.816,9999.894,896.586,0
170,1700006.895,6.895,10000.079,893.438,0
171,1710006.363,6.363,9999.468,900.050,0
172,1720007.145,7.145,10000.782,895.808,0
173,1730006.891,6.891,9999.746,908.253,0
174,1740006.803,6.803,9999.912,881.846,0
175,1750006.826,6.826,10000.023,886.383,0
176,1760006.757,6.757,9999.931,902.346,0
177,1770006.928,6.928,10000.171,884.253,0
178,1780006.285,6.285,9999.357,891.364,0
179,1790006.771,6.771,10000.486,890.401,0
180,1800006.720,6.720,9999.949,890.605,0
181,1810009.133,9.133,10002.413,891.568,0
182,1820007.063,7.063,9997.930,891.290,0
183,1830007.012,7.012,9999.949,884.438,0
184,1840006.980,6.980,9999.968,888.234,0
185,1850006.874,6.874,9999.894,879.438,0
186,1860006.934,6.934,10000.060,881.679,0
187,1870006.680,6.680,9999.746,885.994,0
188,1880006.888,6.888,10000.208,892.494,0
189,1890006.893,6.893,10000.005,883.920,0
190,1900005.213,5.213,9998.320,888.530,0
191,1910005.347,5.347,10000.134,883.013,0
192,1920008.389,8.389,10003.042,881.605,0
193,1930006.616,6.616,9998.227,881.679,0
194,1940006.843,6.843,10000.227,886.013,0
195,1950006.773,6.773,9999.930,885.531,0
196,1960006.834,6.834,10000.061,888.808,0
197,1970006.876,6.876,10000.042,890.031,0
198,1980006.751,6.751,9999.875,882.624,0
199,1990006.681,6.681,9999.930,881.031,0
200,2000006.742,6.742,10000.061,885.049,0
201,2010006.728,6.728,9999.986,885.253,0
202,2020006.788,6.788,10000.060,888.531,0
203,2030006.849,6.849,10000.061,889.698,0
204,2040006.687,6.687,9999.838,890.661,0
205,2050006.691,6.691,10000.004,883.420,0
206,2060006.863,6.863,10000.172,884.698,0
207,2070006.794,6.794,9999.931,886.086,0
208,2080006.872,6.872,10000.078,879.031,0
209,2090006.803,6.803,9999.931,886.309,0
210,2100006.771,6.771,9999.968,887.772,0
211,2110006.757,6.757,9999.986,883.086,0
212,2120006.725,6.725,9999.968,884.550,0
213,2130006.544,6.544,9999.819,886.734,0
214,2140006.883,6.883,10000.339,887.771,0
215,2150006.758,6.758,9999.875,888.605,0
216,2160006.448,6.448,9999.690,890.568,0
217,2170007.119,7.119,10000.671,882.586,0
218,2180007.642,7.642,10000.523,892.216,0
219,2190007.110,7.110,9999.468,883.568,0
220,2200006.726,6.726,9999.616,882.790,0
221,2210011.416,11.416,10004.690,884.198,0
222,2220016.013,16.013,10004.597,923.901,0
223,2230015.462,15.462,9999.449,922.752,0
224,2240016.393,16.393,10000.931,915.772,0
225,2250015.639,15.639,9999.246,917.660,0
226,2260014.977,14.977,9999.338,919.346,0
227,2270015.389,15.389,10000.412,923.642,0
228,2280015.449,15.449,10000.060,922.475,0
229,2290015.806,15.806,10000.357,915.679,0
230,2300016.996,16.996,10001.190,913.123,0
231,2310023.371,23.371,10006.375,916.012,0
232,2320017.709,17.709,9994.338,923.642,0
233,2330017.029,17.029,9999.320,924.698,0
234,2340017.793,17.793,10000.764,923.679,0
235,2350017.594,17.594,9999.801,929.161,0
236,2360017.876,17.876,10000.282,926.827,0
237,2370018.011,18.011,10000.135,928.882,0
238,2380017.219,17.219,9999.208,932.605,0
239,2390017.409,17.409,10000.190,932.197,0
240,2400013.303,13.303,9995.894,936.179,0
241,2410024.419,24.419,10011.116,928.104,0
242,2420016.331,16.331,9991.912,937.456,0
243,2430018.113,18.113,10001.782,934.679,0
244,2440017.488,17.488,9999.375,937.938,0
245,2450017.178,17.178,9999.690,942.197,0
246,2460017.554,17.554,10000.376,923.716,0
247,2470017.484,17.484,9999.930,926.753,0
248,2480017.711,17.711,10000.227,926.327,0
249,2490017.938,17.938,10000.227,926.549,0
250,2500017.239,17.239,9999.301,927.827,0
251,2510025.818,25.818,10008.579,938.846,0
252,2520017.545,17.545,9991.727,931.123,0
253,2530017.513,17.513,9999.968,933.031,0
254,2540017.629,17.629,10000.116,917.919,0
255,2550017.967,17.967,10000.338,937.549,0
256,2560017.694,17.694,9999.727,936.901,0
257,2570017.495,17.495,9999.801,925.660,0
258,2580018.000,18.000,10000.505,940.197,0
259,2590017.301,17.301,9999.301,927.346,0
260,2600017.620,17.620,10000.319,916.327,0
261,2610025.681,25.681,10008.061,935.808,0
262,2620017.389,17.389,9991.708,927.327,0
263,2630017.653,17.653,10000.264,925.494,0
264,2640016.399,16.399,9998.746,925.975,0
265,2650017.959,17.959,10001.560,924.771,0
266,2660017.797,17.797,9999.838,929.382,0
267,2670016.654,16.654,9998.857,927.160,0
268,2680018.473,18.473,10001.819,927.235,0
269,2690019.015,19.015,10000.542,929.772,0
270,2700017.687,17.687,9998.672,931.494,0
271,2710026.543,26.543,10008.856,931.697,0
272,2720017.566,17.566,9991.023,933.252,0
273,2730017.738,17.738,10000.172,935.234,0
274,2740016.446,16.446,9998.708,937.846,0
275,2750018.025,18.025,10001.579,935.698,0
276,2760017.678,17.678,9999.653,938.975,0
277,2770017.701,17.701,10000.023,928.956,0
278,2780017.965,17.965,10000.264,920.586,0
279,2790017.600,17.600,9999.635,923.216,0
280,2800013.753,13.753,9996.153,924.531,0
281,2810032.850,32.850,10019.097,926.327,0
282,2820018.096,18.096,9985.246,932.179,0
283,2830018.045,18.045,9999.949,923.642,0
284,2840018.087,18.087,10000.042,929.920,0
285,2850017.869,17.869,9999.782,926.771,0
286,2860017.115,17.115,9999.246,938.530,0
287,2870017.342,17.342,10000.227,920.160,0
288,2880017.902,17.902,10000.560,923.827,0
289,2890017.573,17.573,9999.671,923.827,0
290,2900013.282,13.282,9995.709,928.586,0
291,2910017.453,17.453,10004.171,929.457,0
292,2920016.495,16.495,9999.042,929.586,0
293,2930013.778,13.778,9997.283,918.308,0
294,2940014.820,14.820,10001.042,926.309,0
295,2950014.324,14.324,9999.504,926.716,0
296,2960017.218,17.218,10002.894,934.438,0
297,2970017.112,17.112,9999.894,925.012,0
298,2980017.783,17.783,10000.671,919.660,0
299,2990017.658,17.658,9999.875,928.938,0
300,3000018.033,18.033,10000.375,932.568,0
301,3010017.742,17.742,9999.709,922.327,0
302,3020017.839,17.839,10000.097,923.956,0
303,3030016.937,16.937,9999.098,931.382,0
304,3040017.960,17.960,10001.023,925.308,0
305,3050019.205,19.205,10001.245,925.475,0
306,3060017.895,17.895,9998.690,926.624,0
307,3070017.919,17.919,10000.024,922.216,0
308,3080017.757,17.757,9999.838,925.179,0
309,3090017.150,17.150,9999.393,923.513,0
310,3100017.581,17.581,10000.431,937.457,0
311,3110017.493,17.493,9999.912,926.549,0
312,3120013.146,13.146,9995.653,927.086,0
313,3130018.206,18.206,10005.060,926.771,0
314,3140017.619,17.619,9999.413,929.734,0
315,3150015.994,15.994,9998.375,924.919,0
316,3160017.999,17.999,10002.005,933.141,0
317,3170017.688,17.688,9999.689,927.789,0
318,3180018.508,18.508,10000.820,929.493,0
319,3190019.124,19.124,10000.616,920.456,0
320,3200018.277,18.277,9999.153,932.752,0
321,3210017.096,17.096,9998.819,925.160,0
322,3220017.472,17.472,10000.376,926.086,0
323,3230017.625,17.625,10000.153,926.734,0
324,3240015.666,15.666,9998.041,929.790,0
325,3250016.319,16.319,10000.653,932.549,0
326,3260016.954,16.954,10000.635,933.475,0
327,3270017.292,17.292,10000.338,929.179,0
328,3280017.537,17.537,10000.245,936.290,0
329,3290027.060,27.060,10009.523,927.345,0
330,3300021.491,21.491,9994.431,932.790,0
331,3310018.403,18.403,9996.912,935.993,0
332,3320018.242,18.242,9999.839,939.864,0
333,3330017.283,17.283,9999.041,939.290,0
334,3340013.807,13.807,9996.524,925.975,0
335,3350017.534,17.534,10003.727,943.993,0
336,3360017.816,17.816,10000.282,926.031,0
337,3370018.117,18.117,10000.301,927.327,0
338,3380017.603,17.603,9999.486,930.086,0
339,3390017.423,17.423,9999.820,931.290,0
340,3400013.706,13.706,9996.283,935.901,0
341,3410016.581,16.581,10002.875,935.642,0
342,3420017.993,17.993,10001.412,934.864,0
343,3430017.775,17.775,9999.782,916.808,0
344,3440017.799,17.799,10000.024,920.327,0
345,3450016.989,16.989,9999.190,921.234,0
346,3460017.605,17.605,10000.616,919.975,0
347,3470017.591,17.591,9999.986,922.438,0
348,3480017.429,17.429,9999.838,924.660,0
349,3490017.749,17.749,10000.320,944.456,0
350,3500017.790,17.790,10000.041,929.124,0
351,3510013.814,13.814,9996.024,931.698,0
352,3520014.078,14.078,10000.264,934.623,0
353,3530013.527,13.527,9999.449,925.289,0
354,3540018.569,18.569,10005.042,933.086,0
355,3550017.573,17.573,9999.004,933.660,0
356,3560017.800,17.800,10000.227,921.475,0
357,3570017.046,17.046,9999.246,919.530,0
358,3580017.569,17.569,10000.523,931.123,0
359,3590017.648,17.648,10000.079,934.253,0
360,3600017.523,17.523,9999.875,934.420,0
361,3610017.306,17.306,9999.783,934.549,0
362,3620017.496,17.496,10000.190,933.827,0
363,3630017.260,17.260,9999.764,935.827,0
364,3640013.339,13.339,9996.079,923.198,0
365,3650018.325,18.325,10004.986,937.474,0
366,3660017.682,17.682,9999.357,929.660,0
367,3670018.686,18.686,10001.004,932.716,0
368,3680017.932,17.932,9999.246,918.605,0
369,3690017.288,17.288,9999.356,921.623,0
370,3700017.219,17.219,9999.931,933.586,0
371,3710017.668,17.668,10000.449,929.049,0
372,3720017.618,17.618,9999.950,926.160,0
373,3730017.826,17.826,10000.208,929.086,0
374,3740017.757,17.757,9999.931,932.308,0
375,3750017.058,17.058,9999.301,927.753,0
376,3760013.285,13.285,9996.227,919.216,0
377,3770017.882,17.882,10004.597,930.086,0
378,3780017.831,17.831,9999.949,919.068,0
379,3790017.873,17.873,10000.042,923.216,0
380,3800017.508,17.508,9999.635,924.345,0
381,3810022.031,22.031,10004.523,926.882,0
382,3820018.239,18.239,9996.208,925.698,0
383,3830018.151,18.151,9999.912,927.938,0
384,3840017.990,17.990,9999.839,931.790,0
385,3850017.791,17.791,9999.801,927.364,0
386,3860017.481,17.481,9999.690,923.735,0
387,3870017.300,17.300,9999.819,932.827,0
388,3880017.805,17.805,10000.505,924.438,0
389,3890017.847,17.847,10000.042,927.753,0
390,3900018.444,18.444,10000.597,930.920,0
391,3910013.079,13.079,9994.635,927.215,0
392,3920015.824,15.824,10002.745,926.290,0
393,3930017.829,17.829,10002.005,926.494,0
394,3940017.593,17.593,9999.764,927.382,0
395,3950017.653,17.653,10000.060,928.179,0
396,3960019.769,19.769,10002.116,928.753,0
397,3970017.829,17.829,9998.060,922.772,0
398,3980016.649,16.649,9998.820,927.142,0
399,3990017.765,17.765,10001.116,927.456,0
400,4000017.621,17.621,9999.856,927.586,0
401,4010017.811,17.811,10000.190,929.290,0
402,4020017.946,17.946,10000.135,929.975,0
403,4030017.802,17.802,9999.856,932.271,0
404,4040017.474,17.474,9999.672,923.993,0
405,4050017.664,17.664,10000.190,926.086,0
406,4060017.687,17.687,10000.023,927.253,0
407,4070017.525,17.525,9999.838,926.605,0
408,4080017.567,17.567,10000.042,926.734,0
409,4090017.813,17.813,10000.246,931.216,0
410,4100017.614,17.614,9999.801,932.715,0
411,4110017.785,17.785,10000.171,925.383,0
412,4120016.697,16.697,9998.912,927.512,0
413,4130017.683,17.683,10000.986,929.049,0
414,4140017.818,17.818,10000.135,930.327,0
415,4150017.693,17.693,9999.875,931.993,0
416,4160017.550,17.550,9999.857,929.827,0
417,4170017.388,17.388,9999.838,930.420,0
418,4180016.004,16.004,9998.616,935.901,0
419,4190018.564,18.564,10002.560,931.734,0
420,4200017.754,17.754,9999.190,936.308,0
421,4210017.111,17.111,9999.357,940.160,0
422,4220017.467,17.467,10000.356,939.438,0
423,4230017.824,17.824,10000.357,938.698,0
424,4240017.829,17.829,10000.005,924.549,0
425,4250017.833,17.833,10000.004,927.179,0
426,4260017.746,17.746,9999.913,927.549,0
427,4270013.158,13.158,9995.412,933.493,0
428,4280017.625,17.625,10004.467,929.068,0
429,4290017.704,17.704,10000.079,947.957,0
430,4300018.728,18.728,10001.024,930.771,0
431,4310018.380,18.380,9999.652,932.604,0
432,4320017.848,17.848,9999.468,934.049,0
433,4330017.983,17.983,10000.135,936.012,0
434,4340017.247,17.247,9999.264,939.197,0
435,4350017.733,17.733,10000.486,939.974,0
436,4360017.849,17.849,10000.116,940.067,0
437,4370017.798,17.798,9999.949,922.846,0
438,4380017.784,17.784,9999.986,943.957,0
439,4390017.919,17.919,10000.135,945.178,0
440,4400016.238,16.238,9998.319,947.438,0
441,4410013.836,13.836,9997.598,951.789,0
442,4420017.859,17.859,10004.023,947.456,0
443,4430018.012,18.012,10000.153,931.882,0
444,4440017.591,17.591,9999.579,928.105,0
445,4450017.669,17.669,10000.078,923.030,0
446,4460017.341,17.341,9999.672,920.642,0
447,4470017.383,17.383,10000.042,928.123,0
448,4480017.795,17.795,10000.412,934.068,0
449,4490017.670,17.670,9999.875,941.197,0
450,4500017.693,17.693,10000.023,930.994,0
451,4510017.643,17.643,9999.950,942.160,0
452,4520017.499,17.499,9999.856,941.401,0
453,4530017.967,17.967,10000.468,940.789,0
454,4540017.879,17.879,9999.912,940.068,0
455,4550017.662,17.662,9999.783,943.123,0
456,4560017.740,17.740,10000.078,929.530,0
457,4570017.467,17.467,9999.727,928.475,0
458,4580017.750,17.750,10000.283,920.753,0
459,4590017.662,17.662,9999.912,926.160,0
460,4600017.630,17.630,9999.968,925.845,0
461,4610017.690,17.690,10000.060,928.568,0
462,4620017.677,17.677,9999.987,930.345,0
463,4630017.681,17.681,10000.004,921.956,0
464,4640017.927,17.927,10000.246,927.160,0
465,4650017.932,17.932,10000.005,923.531,0
466,4660017.603,17.603,9999.671,927.012,0
467,4670017.774,17.774,10000.171,917.068,0
468,4680017.909,17.909,10000.135,921.605,0
469,4690016.617,16.617,9998.708,923.864,0
470,4700017.585,17.585,10000.968,918.994,0
471,4710017.775,17.775,10000.190,935.938,0
472,4720017.502,17.502,9999.727,926.771,0
473,4730018.729,18.729,10001.227,920.271,0
474,4740017.382,17.382,9998.653,931.975,0
475,4750017.664,17.664,10000.282,927.827,0
476,4760017.354,17.354,9999.690,923.068,0
477,4770017.730,17.730,10000.376,931.105,0
478,4780017.679,17.679,9999.949,927.790,0
479,4790017.461,17.461,9999.782,922.734,0
480,4800017.170,17.170,9999.709,922.734,0
481,4810021.489,21.489,10004.319,929.808,0
482,4820018.994,18.994,9997.505,924.179,0
483,4830018.110,18.110,9999.116,930.420,0
484,4840018.096,18.096,9999.986,925.235,0
485,4850017.120,17.120,9999.024,933.512,0
486,4860018.013,18.013,10000.893,926.790,0
487,4870017.037,17.037,9999.024,919.586,0
488,4880017.597,17.597,10000.560,925.697,0
489,4890018.065,18.065,10000.468,924.882,0
490,4900016.958,16.958,9998.893,930.531,0
491,4910013.389,13.389,9996.431,932.031,0
492,4920017.857,17.857,10004.468,928.661,0
493,4930017.565,17.565,9999.708,927.382,0
494,4940017.570,17.570,10000.005,919.549,0
495,4950017.834,17.834,10000.264,923.234,0
496,4960017.857,17.857,10000.023,921.179,0
497,4970017.510,17.510,9999.653,925.975,0
498,4980017.793,17.793,10000.283,927.253,0
499,4990017.316,17.316,9999.523,928.679,0
500,5000018.025,18.025,10000.709,929.826,0
501,5010017.548,17.548,9999.523,934.456,0
502,5020017.867,17.867,10000.319,931.364,0
503,5030017.928,17.928,10000.061,934.567,0
504,5040018.136,18.136,10000.208,930.475,0
505,5050019.400,19.400,10001.264,935.530,0
506,5060017.572,17.572,9998.172,938.827,0
507,5070013.484,13.484,9995.912,945.661,0
508,5080016.877,16.877,10003.393,939.271,0
509,5090017.253,17.253,10000.376,942.845,0
510,5100018.091,18.091,10000.838,943.957,0
511,5110017.003,17.003,9998.912,927.104,0
512,5120017.767,17.767,10000.764,945.678,0
513,5130017.624,17.624,9999.857,949.234,0
514,5140016.554,16.554,9998.930,951.031,0
515,5150017.818,17.818,10001.264,931.419,0
516,5160017.823,17.823,10000.005,934.141,0
517,5170016.994,16.994,9999.171,935.475,0
518,5180019.796,19.796,10002.802,934.938,0
519,5190017.634,17.634,9997.838,937.235,0
520,5200016.342,16.342,9998.708,940.901,0
521,5210020.458,20.458,10004.116,938.604,0
522,5220017.815,17.815,9997.357,939.883,0
523,5230015.449,15.449,9997.634,919.919,0
524,5240018.269,18.269,10002.820,942.234,0
525,5250017.903,17.903,9999.634,946.123,0
526,5260017.926,17.926,10000.023,948.272,0
527,5270017.450,17.450,9999.524,922.253,0
528,5280017.621,17.621,10000.171,923.105,0
529,5290016.941,16.941,9999.320,951.809,0
530,5300017.723,17.723,10000.782,953.493,0
531,5310017.469,17.469,9999.746,956.401,0
532,5320017.862,17.862,10000.393,954.549,0
533,5330017.645,17.645,9999.783,956.790,0
534,5340017.631,17.631,9999.986,936.920,0
535,5350016.451,16.451,9998.820,928.382,0
536,5360017.141,17.141,10000.690,921.493,0
537,5370017.794,17.794,10000.653,929.790,0
538,5380018.132,18.132,10000.338,938.197,0
539,5390017.748,17.748,9999.616,934.512,0
540,5400016.678,16.678,9998.930,935.846,0
541,5410013.461,13.461,9996.783,944.382,0
542,5420017.095,17.095,10003.634,941.586,0
543,5430017.878,17.878,10000.783,942.290,0
544,5440017.753,17.753,9999.875,940.827,0
545,5450017.610,17.610,9999.857,928.753,0
546,5460020.985,20.985,10003.375,941.642,0
547,5470013.675,13.675,9992.690,947.290,0
548,5480013.402,13.402,9999.727,932.549,0
549,5490018.110,18.110,10004.708,923.049,0
550,5500017.948,17.948,9999.838,929.401,0
551,5510017.490,17.490,9999.542,931.235,0
552,5520013.680,13.680,9996.190,933.068,0
553,5530017.463,17.463,10003.783,932.234,0
554,5540017.523,17.523,10000.060,930.586,0
555,5550018.009,18.009,10000.486,934.864,0
556,5560017.736,17.736,9999.727,932.809,0
557,5570017.667,17.667,9999.931,937.494,0
558,5580017.209,17.209,9999.542,933.049,0
559,5590017.695,17.695,10000.486,938.531,0
560,5600018.015,18.015,10000.320,935.031,0
561,5610017.667,17.667,9999.652,941.697,0
562,5620017.783,17.783,10000.116,939.698,0
563,5630017.751,17.751,9999.968,943.789,0
564,5640017.052,17.052,9999.301,942.864,0
565,5650017.909,17.909,10000.857,947.364,0
566,5660017.710,17.710,9999.801,943.697,0
567,5670017.974,17.974,10000.264,922.234,0
568,5680017.719,17.719,9999.745,951.864,0
569,5690017.576,17.576,9999.857,925.975,0
570,5700017.081,17.081,9999.505,949.864,0
571,5710016.808,16.808,9999.727,955.901,0
572,5720017.905,17.905,10001.097,929.605,0
573,5730018.021,18.021,10000.116,922.957,0
574,5740017.637,17.637,9999.616,924.345,0
575,5750018.512,18.512,10000.875,924.642,0
576,5760050.683,50.683,10032.171,928.623,0
577,5770013.225,13.225,9962.542,923.920,0
578,5780017.712,17.712,10004.487,919.975,0
579,5790017.735,17.735,10000.023,923.105,0
580,5800017.647,17.647,9999.912,924.345,0
581,5810020.281,20.281,10002.634,923.919,0
582,5820018.101,18.101,9997.820,926.401,0
583,5830017.772,17.772,9999.671,919.734,0
584,5840017.851,17.851,10000.079,920.994,0
585,5850017.763,17.763,9999.912,922.975,0
586,5860017.861,17.861,10000.098,923.845,0
587,5870021.143,21.143,10003.282,922.142,0
588,5880017.556,17.556,9996.413,934.975,0
589,5890018.227,18.227,10000.671,928.623,0
590,5900016.510,16.510,9998.283,927.456,0
591,5910013.329,13.329,9996.819,928.346,0
592,5920016.649,16.649,10003.320,925.308,0
593,5930017.246,17.246,10000.597,928.253,0
594,5940016.843,16.843,9999.597,929.289,0
595,5950017.570,17.570,10000.727,930.790,0
596,5960017.631,17.631,10000.061,930.845,0
597,5970017.895,17.895,10000.264,931.512,0
598,5980017.677,17.677,9999.782,933.698,0
599,5990017.812,17.812,10000.135,934.679,0
600,6000017.520,17.520,9999.708,936.938,0
601,6010017.210,17.210,9999.690,938.568,0
602,6020017.678,17.678,10000.468,939.475,0
603,6030017.831,17.831,10000.153,941.642,0
604,6040019.225,19.225,10001.394,940.771,0
605,6050017.655,17.655,9998.430,944.623,0
606,6060017.567,17.567,9999.912,944.789,0
607,6070017.535,17.535,9999.968,946.142,0
608,6080017.595,17.595,10000.060,947.530,0
609,6090017.971,17.971,10000.376,948.493,0
610,6100013.383,13.383,9995.412,955.198,0
