cycle,t_wake_us,wake_latency_us,period_us,bus_us,rc
141,1410025.775,25.775,9977.820,992.771,0
142,1420046.984,46.984,10021.209,942.160,0
143,1430034.137,34.137,9987.153,954.771,0
144,1440056.531,56.531,10022.394,951.956,0
145,1450052.722,52.722,9996.191,949.049,0
146,1460029.005,29.005,9976.283,967.734,0
147,1470078.880,78.880,10049.875,996.585,0
148,1480023.737,23.737,9944.857,986.734,0
149,1490050.761,50.761,10027.024,955.308,0
150,1500075.840,75.840,10025.079,977.345,0
151,1510081.012,81.012,10005.172,969.753,0
152,1520051.406,51.406,9970.394,959.864,0
153,1530048.411,48.411,9997.005,963.919,0
154,1540027.490,27.490,9979.079,980.938,0
155,1550063.514,63.514,10036.024,1013.197,0
156,1560031.927,31.927,9968.413,995.641,0
157,1570040.839,40.839,10008.912,972.419,0
158,1580054.455,54.455,10013.616,968.716,0
159,1590049.053,49.053,9994.598,957.790,0
160,1600034.058,34.058,9985.005,983.049,0
161,1610025.452,25.452,9991.394,1011.345,0
162,1620072.772,72.772,10047.320,973.753,0
163,1630084.481,84.481,10011.709,959.290,0
164,1640033.912,33.912,9949.431,992.178,0
165,1650056.417,56.417,10022.505,969.900,0
166,1660080.811,80.811,10024.394,977.401,0
167,1670027.502,27.502,9946.691,1034.567,0
168,1680029.044,29.044,10001.542,1020.715,0
169,1690035.790,35.790,10006.746,996.160,0
170,1700021.221,21.221,9985.431,933.827,0
171,1710029.726,29.726,10008.505,1000.086,0
172,1720076.990,76.990,10047.264,980.234,0
173,1730050.532,50.532,9973.542,1017.326,0
174,1740072.722,72.722,10022.190,972.660,0
175,1750055.098,55.098,9982.376,983.530,0
176,1760065.770,65.770,10010.672,985.123,0
177,1770025.775,25.775,9960.005,950.124,0
178,1780025.466,25.466,9999.691,979.994,0
179,1790038.896,38.896,10013.430,1000.845,0
180,1800051.013,51.013,10012.117,991.604,0
181,1810080.351,80.351,10029.338,958.326,0
182,1820054.745,54.745,9974.394,989.753,0
183,1830054.380,54.380,9999.635,989.975,0
184,1840067.737,67.737,10013.357,1006.678,0
185,1850027.798,27.798,9960.061,934.327,0
186,1860029.970,29.970,10002.172,937.715,0
187,1870148.789,148.789,10118.819,1070.418,0
188,1880031.739,31.739,9882.950,935.086,0
189,1890021.004,21.004,9989.265,934.363,0
190,1900027.064,27.064,10006.060,952.068,0
191,1910187.883,187.883,10160.819,1064.603,0
192,1920027.149,27.149,9839.266,931.642,0
193,1930078.042,78.042,10050.893,985.067,0
194,1940133.269,133.269,10055.227,1017.363,0
195,1950038.275,38.275,9905.006,922.252,0
196,1960073.761,73.761,10035.486,1033.086,0
197,1970026.971,26.971,9953.210,918.290,0
198,1980075.346,75.346,10048.375,1000.531,0
199,1990211.294,211.294,10135.948,1038.974,0
200,2000028.986,28.986,9817.692,953.697,0
201,2010027.213,27.213,9998.227,943.864,0
202,2020067.792,67.792,10040.579,1020.771,0
203,2030022.483,22.483,9954.691,925.846,0
204,2040028.784,28.784,10006.301,947.586,0
205,2050028.049,28.049,9999.265,948.049,0
206,2060026.146,26.146,9998.097,939.808,0
207,2070025.355,25.355,9999.209,933.309,0
208,2080209.674,209.674,10184.319,1079.196,0
209,2090234.734,234.734,10025.060,1126.677,0
210,2100031.056,31.056,9796.322,928.419,0
211,2110021.228,21.228,9990.172,928.215,0
212,2120023.788,23.788,10002.560,952.753,0
213,2130070.441,70.441,10046.653,1017.863,0
214,2140184.038,184.038,10113.597,1097.104,0
215,2150048.692,48.692,9864.654,935.123,0
216,2160068.920,68.920,10020.228,1028.419,0
217,2170026.536,26.536,9957.616,915.901,0
218,2180029.097,29.097,10002.561,950.975,0
219,2190058.861,58.861,10029.764,1038.345,0
220,2200107.162,107.162,10048.301,1027.271,0
221,2210080.834,80.834,9973.672,1016.179,0
222,2220024.451,24.451,9943.617,928.179,0
223,2230061.511,61.511,10037.060,951.530,0
224,2240074.276,74.276,10012.765,1037.955,0
225,2250026.559,26.559,9952.283,927.494,0
226,2260028.471,28.471,10001.912,929.050,0
227,2270111.587,111.587,10083.116,1031.956,0
228,2280019.908,19.908,9908.321,922.271,0
229,2290073.449,73.449,10053.541,951.623,0
230,2300021.844,21.844,9948.395,928.809,0
231,2310030.886,30.886,10009.042,919.031,0
232,2320130.687,130.687,10099.801,1018.919,0
233,2330068.285,68.285,9937.598,963.030,0
234,2340024.161,24.161,9955.876,928.697,0
235,2350023.555,23.555,9999.394,930.624,0
236,2360029.449,29.449,10005.894,939.716,0
237,2370030.361,30.361,10000.912,946.512,0
238,2380070.866,70.866,10040.505,975.623,0
239,2390107.741,107.741,10036.875,1016.642,0
240,2400025.747,25.747,9918.006,931.234,0
241,2410066.807,66.807,10041.060,970.475,0
242,2420104.349,104.349,10037.542,1038.659,0
243,2430072.170,72.170,9967.821,950.512,0
244,2440033.990,33.990,9961.820,922.642,0
245,2450016.773,16.773,9982.783,920.660,0
246,2460033.630,33.630,10016.857,936.401,0
247,2470026.894,26.894,9993.264,929.846,0
248,2480068.232,68.232,10041.338,963.864,0
249,2490072.904,72.904,10004.672,956.697,0
250,2500023.150,23.150,9950.246,923.457,0
251,2510035.229,35.229,10012.079,936.420,0
252,2520032.623,32.623,9997.394,929.289,0
253,2530027.147,27.147,9994.524,927.179,0
254,2540029.523,29.523,10002.376,929.494,0
255,2550072.583,72.583,10043.060,995.030,0
256,2560082.310,82.310,10009.727,983.364,0
257,2570026.501,26.501,9944.191,923.604,0
258,2580072.135,72.135,10045.634,996.845,0
259,2590067.955,67.955,9995.820,1111.011,0
260,2600029.128,29.128,9961.173,938.753,0
261,2610026.707,26.707,9997.579,940.030,0
262,2620027.471,27.471,10000.764,926.938,0
263,2630090.124,90.124,10062.653,959.197,0
264,2640029.333,29.333,9939.209,917.494,0
265,2650037.653,37.653,10008.320,929.735,0
266,2660068.658,68.658,10031.005,987.605,0
267,2670025.423,25.423,9956.765,924.586,0
268,2680032.280,32.280,10006.857,926.309,0
269,2690051.674,51.674,10019.394,937.160,0
270,2700033.271,33.271,9981.597,929.846,0
271,2710037.332,37.332,10004.061,929.253,0
272,2720086.411,86.411,10049.079,976.975,0
273,2730033.157,33.157,9946.746,926.549,0
274,2740047.866,47.866,10014.709,927.808,0
275,2750088.278,88.278,10040.412,976.900,0
276,2760033.599,33.599,9945.321,933.271,0
277,2770069.752,69.752,10036.153,963.660,0
278,2780027.239,27.239,9957.487,939.086,0
279,2790049.281,49.281,10022.042,933.697,0
280,2800068.304,68.304,10019.023,969.994,0
281,2810025.365,25.365,9957.061,928.216,0
282,2820042.926,42.926,10017.561,940.364,0
283,2830047.505,47.505,10004.579,936.401,0
284,2840080.491,80.491,10032.986,985.011,0
285,2850049.274,49.274,9968.783,936.253,0
286,2860026.150,26.150,9976.876,917.049,0
287,2870072.118,72.118,10045.968,955.420,0
288,2880025.716,25.716,9953.598,933.919,0
289,2890047.480,47.480,10021.764,933.234,0
290,2900028.856,28.856,9981.376,931.530,0
291,2910024.361,24.361,9995.505,945.253,0
292,2920020.273,20.273,9995.912,931.234,0
293,2930064.334,64.334,10044.061,956.105,0
294,2940085.172,85.172,10020.838,973.678,0
295,2950024.104,24.104,9938.932,932.031,0
296,2960023.942,23.942,9999.838,918.624,0
297,2970069.058,69.058,10045.116,939.530,0
298,2980028.008,28.008,9958.950,927.660,0
299,2990032.476,32.476,10004.468,926.012,0
300,3000069.203,69.203,10036.727,984.401,0
301,3010026.468,26.468,9957.265,937.975,0
302,3020024.491,24.491,9998.023,937.068,0
303,3030098.959,98.959,10074.468,986.382,0
304,3040037.965,37.965,9939.006,929.105,0
305,3050029.951,29.951,9991.986,926.586,0
306,3060080.678,80.678,10050.727,964.623,0
307,3070024.943,24.943,9944.265,938.752,0
308,3080036.726,36.726,10011.783,941.623,0
309,3090049.749,49.749,10013.023,946.086,0
310,3100024.366,24.366,9974.617,928.401,0
311,3110066.223,66.223,10041.857,960.308,0
312,3120021.376,21.376,9955.153,917.438,0
313,3130055.455,55.455,10034.079,955.993,0
314,3140058.145,58.145,10002.690,962.660,0
315,3150024.151,24.151,9966.006,929.142,0
316,3160043.156,43.156,10019.005,939.753,0
317,3170079.624,79.624,10036.468,956.327,0
318,3180025.870,25.870,9946.246,931.864,0
319,3190020.375,20.375,9994.505,936.845,0
320,3200029.917,29.917,10009.542,948.049,0
321,3210025.663,25.663,9995.746,921.568,0
322,3220034.261,34.261,10008.598,929.901,0
323,3230039.803,39.803,10005.542,943.474,0
324,3240059.197,59.197,10019.394,1002.086,0
325,3250077.276,77.276,10018.079,959.623,0
326,3260019.967,19.967,9942.691,928.345,0
327,3270010.694,10.694,9990.727,900.401,0
328,3280075.254,75.254,10064.560,974.457,0
329,3290023.612,23.612,9948.358,927.161,0
330,3300028.987,28.987,10005.375,934.641,0
331,3310027.529,27.529,9998.542,931.735,0
332,3320031.238,31.238,10003.709,937.327,0
333,3330081.613,81.613,10050.375,967.512,0
334,3340035.711,35.711,9954.098,930.012,0
335,3350067.420,67.420,10031.709,939.512,0
336,3360109.443,109.443,10042.023,973.660,0
337,3370066.264,66.264,9956.821,945.715,0
338,3380029.695,29.695,9963.431,928.031,0
339,3390013.756,13.756,9984.061,918.012,0
340,3400093.112,93.112,10079.356,969.382,0
341,3410019.470,19.470,9926.358,934.679,0
342,3420080.289,80.289,10060.819,964.994,0
343,3430027.424,27.424,9947.135,928.882,0
344,3440029.800,29.800,10002.376,930.993,0
345,3450101.323,101.323,10071.523,956.011,0
346,3460033.699,33.699,9932.376,946.586,0
347,3470081.556,81.556,10047.857,957.901,0
348,3480028.283,28.283,9946.727,927.623,0
349,3490021.270,21.270,9992.987,919.660,0
350,3500023.349,23.349,10002.079,929.993,0
351,3510027.132,27.132,10003.783,931.605,0
352,3520077.192,77.192,10050.060,997.141,0
353,3530071.198,71.198,9994.006,958.253,0
354,3540033.259,33.259,9962.061,2593.167,0
355,3550042.449,42.449,10009.190,946.568,0
356,3560031.121,31.121,9988.672,941.271,0
357,3570076.051,76.051,10044.930,962.864,0
358,3580023.464,23.464,9947.413,927.123,0
359,3590067.451,67.451,10043.987,967.678,0
360,3600099.956,99.956,10032.505,986.771,0
361,3610025.350,25.350,9925.394,929.753,0
362,3620027.837,27.837,10002.487,942.716,0
363,3630028.768,28.768,10000.931,940.161,0
364,3640087.902,87.902,10059.134,976.716,0
365,3650053.871,53.871,9965.969,943.679,0
366,3660079.153,79.153,10025.282,970.568,0
367,3670026.825,26.825,9947.672,941.031,0
368,3680024.738,24.738,9997.913,927.253,0
369,3690067.465,67.465,10042.727,955.216,0
370,3700049.378,49.378,9981.913,942.883,0
371,3710036.661,36.661,9987.283,934.456,0
372,3720025.166,25.166,9988.505,928.994,0
373,3730078.523,78.523,10053.357,973.438,0
374,3740026.621,26.621,9948.098,931.550,0
375,3750075.737,75.737,10049.116,979.067,0
376,3760046.538,46.538,9970.801,935.642,0
377,3770029.543,29.543,9983.005,938.549,0
378,3780021.678,21.678,9992.135,926.012,0
379,3790033.646,33.646,10011.968,958.901,0
380,3800068.855,68.855,10035.209,958.753,0
381,3810031.379,31.379,9962.524,921.550,0
382,3820025.143,25.143,9993.764,928.956,0
383,3830055.741,55.741,10030.598,947.549,0
384,3840036.894,36.894,9981.153,948.086,0
385,3850028.640,28.640,9991.746,944.216,0
386,3860084.830,84.830,10056.190,992.642,0
387,3870053.984,53.984,9969.154,942.289,0
388,3880039.007,39.007,9985.023,938.142,0
389,3890058.679,58.679,10019.672,937.605,0
390,3900039.499,39.499,9980.820,937.549,0
391,3910082.856,82.856,10043.357,956.049,0
392,3920020.454,20.454,9937.598,916.642,0
393,3930036.681,36.681,10016.227,952.216,0
394,3940085.038,85.038,10048.357,973.327,0
395,3950026.858,26.858,9941.820,926.308,0
396,3960026.511,26.511,9999.653,942.882,0
397,3970021.165,21.165,9994.654,927.438,0
398,3980024.188,24.188,10003.023,925.271,0
399,3990077.841,77.841,10053.653,945.919,0
400,4000033.402,33.402,9955.561,936.772,0
401,4010028.296,28.296,9994.894,931.123,0
402,4020028.153,28.153,9999.857,938.789,0
403,4030045.084,45.084,10016.931,925.846,0
404,4040085.256,85.256,10040.172,969.901,0
405,4050027.724,27.724,9942.468,925.568,0
406,4060049.285,49.285,10021.561,950.494,0
407,4070055.401,55.401,10006.116,944.327,0
408,4080044.684,44.684,9989.283,950.271,0
409,4090031.449,31.449,9986.765,928.345,0
410,4100027.639,27.639,9996.190,929.957,0
411,4110067.477,67.477,10039.838,955.957,0
412,4120023.501,23.501,9956.024,924.939,0
413,4130080.802,80.802,10057.301,953.104,0
414,4140069.104,69.104,9988.302,962.882,0
415,4150031.054,31.054,9961.950,935.475,0
416,4160042.281,42.281,10011.227,945.179,0
417,4170058.730,58.730,10016.449,944.382,0
418,4180028.717,28.717,9969.987,916.364,0
419,4190086.629,86.629,10057.912,975.568,0
420,4200024.042,24.042,9937.413,934.068,0
421,4210032.547,32.547,10008.505,919.642,0
422,4220026.164,26.164,9993.617,937.864,0
423,4230067.131,67.131,10040.967,955.919,0
424,4240038.933,38.933,9971.802,932.364,0
425,4250052.920,52.920,10013.987,939.826,0
426,4260076.573,76.573,10023.653,978.937,0
427,4270028.874,28.874,9952.301,936.438,0
428,4280061.972,61.972,10033.098,953.048,0
429,4290103.347,103.347,10041.375,970.752,0
430,4300045.075,45.075,9941.728,934.179,0
431,4310059.839,59.839,10014.764,947.994,0
432,4320069.789,69.789,10009.950,962.734,0
433,4330025.905,25.905,9956.116,922.605,0
434,4340036.984,36.984,10011.079,933.976,0
435,4350025.971,25.971,9988.987,927.475,0
436,4360038.143,38.143,10012.172,938.216,0
437,4370085.759,85.759,10047.616,972.697,0
438,4380025.005,25.005,9939.246,930.290,0
439,4390040.399,40.399,10015.394,940.289,0
440,4400024.663,24.663,9984.264,930.178,0
441,4410054.446,54.446,10029.783,943.160,0
442,4420037.192,37.192,9982.746,933.994,0
443,4430025.383,25.383,9988.191,933.753,0
444,4440025.517,25.517,10000.134,929.050,0
445,4450065.578,65.578,10040.061,961.790,0
446,4460047.157,47.157,9981.579,950.512,0
447,4470038.273,38.273,9991.116,931.253,0
448,4480027.816,27.816,9989.543,930.253,0
449,4490055.117,55.117,10027.301,939.531,0
450,4500030.622,30.622,9975.505,935.994,0
451,4510028.516,28.516,9997.894,942.512,0
452,4520027.133,27.133,9998.617,932.086,0
453,4530034.101,34.101,10006.968,926.530,0
454,4540066.717,66.717,10032.616,962.234,0
455,4550090.536,90.536,10023.819,973.919,0
456,4560041.190,41.190,9950.654,933.364,0
457,4570066.491,66.491,10025.301,952.605,0
458,4580078.367,78.367,10011.876,980.123,0
459,4590032.576,32.576,9954.209,914.605,0
460,4600034.674,34.674,10002.098,939.438,0
461,4610027.975,27.975,9993.301,938.901,0
462,4620088.628,88.628,10060.653,992.623,0
463,4630028.022,28.022,9939.394,947.105,0
464,4640034.361,34.361,10006.339,942.827,0
465,4650065.977,65.977,10031.616,948.883,0
466,4660082.593,82.593,10016.616,970.715,0
467,4670027.858,27.858,9945.265,940.401,0
468,4680039.604,39.604,10011.746,936.660,0
469,4690065.349,65.349,10025.745,946.716,0
470,4700025.910,25.910,9960.561,935.401,0
471,4710058.341,58.341,10032.431,946.530,0
472,4720035.717,35.717,9977.376,931.901,0
473,4730071.611,71.611,10035.894,945.790,0
474,4740027.005,27.005,9955.394,948.327,0
475,4750030.973,30.973,10003.968,938.401,0
476,4760071.033,71.033,10040.060,966.993,0
477,4770035.502,35.502,9964.469,932.383,0
478,4780049.507,49.507,10014.005,940.178,0
479,4790086.456,86.456,10036.949,966.030,0
480,4800023.813,23.813,9937.357,922.789,0
481,4810039.244,39.244,10015.431,939.364,0
482,4820096.842,96.842,10057.598,986.623,0
483,4830094.217,94.217,9997.375,981.401,0
484,4840039.519,39.519,9945.302,937.142,0
485,4850027.154,27.154,9987.635,931.345,0
486,4860070.214,70.214,10043.060,960.901,0
487,4870027.164,27.164,9956.950,938.957,0
488,4880052.040,52.040,10024.876,959.141,0
489,4890092.100,92.100,10040.060,965.289,0
490,4900023.809,23.809,9931.709,939.105,0
491,4910024.555,24.555,10000.746,941.920,0
492,4920079.708,79.708,10055.153,970.401,0
493,4930035.047,35.047,9955.339,933.660,0
494,4940032.793,32.793,9997.746,938.957,0
495,4950026.131,26.131,9993.338,946.957,0
496,4960024.951,24.951,9998.820,926.160,0
497,4970065.401,65.401,10040.450,961.067,0
498,4980024.017,24.017,9958.616,2488.316,0
499,4990056.503,56.503,10032.486,943.882,0
500,5000093.786,93.786,10037.283,973.734,0
501,5010025.810,25.810,9932.024,923.253,0
502,5020028.278,28.278,10002.468,935.809,0
503,5030023.765,23.765,9995.487,933.290,0
504,5040041.640,41.640,10017.875,942.308,0
505,5050026.590,26.590,9984.950,939.364,0
506,5060030.299,30.299,10003.709,927.697,0
507,5070088.544,88.544,10058.245,952.197,0
508,5080039.698,39.698,9951.154,930.308,0
509,5090031.259,31.259,9991.561,932.568,0
510,5100080.930,80.930,10049.671,967.956,0
511,5110031.102,31.102,9950.172,912.716,0
512,5120031.941,31.941,10000.839,932.623,0
513,5130025.964,25.964,9994.023,926.401,0
514,5140040.321,40.321,10014.357,926.438,0
515,5150077.697,77.697,10037.376,964.549,0
516,5160070.146,70.146,9992.449,988.715,0
517,5170044.966,44.966,9974.820,937.438,0
518,5180032.898,32.898,9987.932,932.623,0
519,5190032.088,32.088,9999.190,922.364,0
520,5200094.611,94.611,10062.523,984.234,0
521,5210064.561,64.561,9969.950,945.234,0
522,5220029.492,29.492,9964.931,931.975,0
523,5230011.590,11.590,9982.098,911.864,0
524,5240028.706,28.706,10017.116,919.846,0
525,5250028.934,28.934,10000.228,926.382,0
526,5260020.383,20.383,9991.449,924.123,0
527,5270026.851,26.851,10006.468,932.679,0
528,5280070.652,70.652,10043.801,952.456,0
529,5290027.084,27.084,9956.432,932.586,0
530,5300023.163,23.163,9996.079,925.438,0
531,5310068.983,68.983,10045.820,975.457,0
532,5320024.914,24.914,9955.931,933.938,0
533,5330026.493,26.493,10001.579,947.031,0
534,5340026.646,26.646,10000.153,927.382,0
535,5350086.985,86.985,10060.339,964.679,0
536,5360102.027,102.027,10015.042,981.475,0
537,5370034.143,34.143,9932.116,935.049,0
538,5380022.963,22.963,9988.820,947.086,0
539,5390021.746,21.746,9998.783,938.845,0
540,5400027.566,27.566,10005.820,937.309,0
541,5410090.534,90.534,10062.968,966.105,0
542,5420097.743,97.743,10007.209,984.549,0
543,5430080.655,80.655,9982.912,981.530,0
544,5440067.420,67.420,9986.765,980.086,0
545,5450027.981,27.981,9960.561,939.790,0
546,5460031.078,31.078,10003.097,932.901,0
547,5470029.769,29.769,9998.691,945.364,0
548,5480027.533,27.533,9997.764,938.456,0
549,5490022.298,22.298,9994.765,931.604,0
550,5500104.876,104.876,10082.578,986.178,0
551,5510111.455,111.455,10006.579,980.456,0
552,5520148.183,148.183,10036.728,1040.307,0
553,5530115.688,115.688,9967.505,1005.234,0
554,5540026.823,26.823,9911.135,927.493,0
555,5550131.087,131.087,10104.264,998.993,0
